"Gene","Module","CSE.1","CSE.2","CSE.3","CZ.1","CZ.2","CZ.3","ESR.1","ESR.2","ESR.3","BETL.1","BETL.2","BETL.3","AL.1","AL.2","AL.3","EMB.1","EMB.2","EMB.3","NU","PC","PE","PED"
"GRMZM2G118099","M11",0,0,4.12619,0,0,0,0,0,0,0,0,0,0,0,1.76851,0,0,0,0,14.9742,0,0
"GRMZM2G118205","M10",74.3586,65.862,55.9798,28.795,30.3023,25.9433,17.4964,15.4768,13.5618,7.30668,5.25757,3.58119,59.7309,54.3781,48.0819,0,0,0.583422,1.51201,0,1.40975,0
"GRMZM2G118214","M18",1.06514,2.013,6.32773,5.05031,3.21866,9.0113,3.56558,3.80822,5.02042,6.93995,4.10003,14.5712,1.3801,2.19479,1.58833,0.985476,2.18585,0,0,0.775218,0,0
"GRMZM2G118241","M16",0,0,0.477837,2.36909,0,0.481119,0,0.439108,0,0.771639,1.22427,0.116259,0,0,0,0.374539,0,0,0,126.584,1.50555,262.425
"GRMZM2G118243","M12",0.0888613,1.35952,0.285188,0.864239,0.641113,0.471321,24.5068,17.7747,15.8317,1.77766,0.633095,0.995166,53.7134,36.6404,52.4146,12.1943,8.69403,12.9877,19.8852,21.6641,26.7973,0.663149
"GRMZM2G118250","M6",0,0,0,0,0,0,0,0,2.99147,0,0,0,0,0,0,9.31843,3.38302,3.94749,1.52e-05,13.4996,185.17,0
"GRMZM2G118269","M15",0,0,0,0,0.265103,0,14.133,44.7599,13.4873,0.609158,0.408219,0,0,0,0,0,0,0,0,0,0,0
"GRMZM2G118295","M7",0,0,3.43773,0,0,0,0,2.42898,0,0,1.59517,0,7.07822,8.13983,1.87833,8.90989,4.23061,6.47648,0,0,13.4945,0
"GRMZM2G118303","M4",0.713267,0.260615,0.71214,0.501917,0.2207,0.549335,3.20347,2.83211,2.0704,0.998296,3.2154,1.24791,0,0,0,0.871957,3.73364,1.24365,9.88911,4.59807,9.19e-06,0
"GRMZM2G118344","M4",5.64865,4.58807,5.53443,10.1031,6.70148,4.29655,17.7316,12.1175,9.06321,11.585,9.64953,4.8284,8.42105,4.14349,2.66562,7.04749,5.4831,3.86251,65.3061,25.663,23.0849,12.1901
"GRMZM2G118345","M3",0,0,0,0.218172,0,0,0,0,0.733601,0,0,0.283029,0,0,0,0.975776,0,3.93455,0,0.38679,0.596455,21.5715
"GRMZM2G118441","M13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1932,1.85476,5.11554,2.57841,22.9397,11.6727,28.8149,0.861094
"GRMZM2G118479","M11",50.0642,19.5603,5.38295,16.904,10.0853,0,0,12.1933,0,20.1685,15.0378,7.99047,55.3749,0,9.68559,0,0,0,0,75.8692,0,0
"GRMZM2G118490","M8",1.40862,0.499366,0.212477,0,0,0,0,0,0,0.503722,0,0,0,0,0.358634,48.6366,30.9972,55.234,0,0,0.530764,0
"GRMZM2G118497","M6",0,0,0,0,0.347586,0.431672,0.717899,4.01607,2.09923,0,0.31134,0.284652,1.00921,1.66006,0.969283,5.19447,4.80196,1.86837,10.4227,2.42277,80.8896,1.38403
"GRMZM2G118597","M6",2.82576,1.73551,1.63188,2.48049,0,0.164358,0.116164,0.475945,0.755449,3.88645,3.84375,7.5076,2.6461,2.08219,2.65932,4.77933,8.96359,7.38702,1.38897,0.207022,19.3415,0.985099
"GRMZM2G118628","M11",0,0,0.32567,0,0,0,0,0,0.330255,0,0,0,0.897529,1.48049,3.20884,3.91381,2.99265,0.885186,0,13.1232,1.52078,0
"GRMZM2G118636","M18",0.932339,1.24957,1.5978,2.90324,4.05437,2.48844,7.22619,8.97597,6.15388,12.3108,15.5173,12.8144,3.21807,3.42172,3.23896,4.26777,1.0352,1.21411,1.37461,1.36224,1.20241,0.241249
"GRMZM2G118657","M8",0,0,0,0,0,0,11.0474,14.4115,16.1976,0,0,0,0,0,0,40.0448,39.5419,30.9687,0,0,0,0
"GRMZM2G118693","M3",2.31162,0.524957,0.581241,1.55113,0.733391,0.67121,0,0.536773,1.17328,1.87786,0.845961,1.6965,0,0,0.203095,7.00799,6.39505,4.26669,2.19507,1.78415,1.83355,11.1875
"GRMZM2G118734","M3",0,0,0.910752,0,0,0,0.632959,1.7904,0,0,0,0,0,0,0,0,0,0,4.09908,0,2.56071,10.1781
"GRMZM2G118766","M11",0,0,0.723467,2.29391,1.23692,0,4.81953,4.71743,5.58266,0,0.834821,0.859524,0,0,2.38895,0,0,1.91819,0,60.3903,0,5.75286
"GRMZM2G118770","M8",0,0,0,0.627235,0.0641954,0.238005,2.20917,2.04105,0.878894,3.27153,1.39115,1.6631,1.9575,2.1035,1.41304,32.2085,25.2845,26.1452,0.149565,0,0,0
"GRMZM2G118800","M11",0,0,0.584164,0,0,0,0.451286,0,0.159764,0,1.65e-07,0.78803,0,1.13e-06,0,0,2.83e-07,0.403625,3.7512,34.6405,0.208372,3.31256
"GRMZM2G118873","M4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7949,0,0,0
"GRMZM2G118951","M13",0,0.922222,1.52685,0,0.542703,0.883021,0,0.209065,0.376904,0.409204,0,0,0,0,0,0,0,0,0.838366,15.644,16.7502,2.506
"GRMZM2G118959","M17",5.75211,3.18963,3.53855,3.45263,8.31806,3.54502,2.05816,0,1.3172,0,0,0,0,0,0,0,0,0,0,0,1.53949,0
"GRMZM2G119071","M9",25.0998,28.863,49.9241,21.9545,25.6014,26.8624,6.88959,4.65559,18.5361,12.2808,6.00935,8.27114,29.1645,45.7668,81.4099,44.9615,88.7225,48.5729,1.63e-05,1.75978,1.47762,3e-05
"GRMZM2G119150","M11",0,0,0,0,0,0,0,0,0.458981,0,0,0,0,0,0,0,0,0,0,25.1465,0,0
"GRMZM2G119186","M6",0,1.03875,0,0,1.67494,0,0,0,0,0,0,0,0,0,6.62397,0,0,0,2.0297,0,30.2509,0
"GRMZM2G119214","M3",0,4.59223,1.1264,0,0,1.42377,3.24656,0,1.13643,3.04053,4.94253,2.55976,0,0,0,0,0,0,0,0,2.65019,19.7014
"GRMZM2G119219","M4",34.1842,58.3112,52.5564,25.6615,25.523,35.9979,0.243915,0.355137,2.11735,2.39719,0,0.43538,77.2687,56.5386,81.1682,12.4448,16.7138,21.0956,700.305,267.31,36.8885,87.3184
"GRMZM2G119265","M15",2.62488,11.6741,4.8424,4.2958,1.54947,3.5441,69.381,84.9926,134.967,0,0.489918,0.51204,2.93436,3.3217,4.85051,5.83287,4.0144,5.89084,0,0,13.1445,0
"GRMZM2G119272","M4",0,0.262752,0,0,0,0.289779,0.860726,0.243735,1.93086,2.12988,0.320136,0.917898,1.35004,2.33394,4.21629,0,0,0,13.2255,8.46897,1.93364,5.17012
"GRMZM2G119287","M8",0,0,0,2.14702,6.73164,0,0.632115,0.605772,0,0.819524,2.10245,2.36412,0,0,0,6.24467,12.3246,8.31335,0,0,1.70538,0
"GRMZM2G119301","M9",4.18683,0.887476,1.83041,3.1085,3.739,0.401628,1.00445,0,0,1.00725,1.2697,0,3.67319,0.492675,2.27789,2.74342,4.00346,3.6674,0,0,0,1.33401
"GRMZM2G119316","M5",0,0,0.405533,0.293244,0,0,0.58433,0,0,0.290635,0.211318,0,1.21281,0.332309,0,2.58158,1.47645,2.4081,2.46075,4.66273,4.4897,5.69407
"GRMZM2G119322","M10",18.3505,6.56127,27.3784,5.64837,4.0085,10.1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36857
"GRMZM2G119345","M2",3.03193,1.84861,1.34579,1.7146,1.32207,0.315813,0.257488,1.05456,0.169681,0.246366,0.512972,0,5.00596,7.57255,4.14399,5.73653,9.23507,8.24966,0.336247,0,0.817878,0.650444
"GRMZM2G119370","M16",0,0,0,0.375319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866226,23.8562,7.48979,21.6398
"GRMZM2G119468","M6",0,0,0,0,0,0,0,0,0.318769,0.416254,0,0,0,1.78156,3.13296,0,0,0,0,3.15157,10.2492,0
"GRMZM2G119471","M8",6.50817,0.802689,6.78566,3.78654,1.54843,1.75823,7.13234,2.20257,9.85371,1.49213,0.171417,3.41043,8.76244,9.35626,9.12608,42.717,21.4251,15.6659,2.13562,4.49137,8.25985,4.96e-08
"GRMZM2G119485","M9",15.5415,9.89261,13.4439,6.83114,4.70912,7.16271,0.729787,0,3.50838,1.88345,0,0,0,4.73473,11.0018,10.8531,24.3914,16.5941,0,0,5.13113,2.3777
"GRMZM2G119494","M15",8.05023,15.3861,14.5275,18.3953,20.6368,27.6342,81.2372,90.3624,77.0476,13.5028,22.308,15.9509,3.98333,2.40483,2.18855,3.60443,6.88418,2.48334,5.95303,8.82625,39.5403,11.4626
"GRMZM2G119498","M7",0.420024,0.161263,0.58363,0.41162,0.371065,0.150488,1.91139,1.1819,0.848606,0.735035,0.336472,1.68633,0.773929,0.288813,0.762842,5.20593,6.30639,5.02999,0,0,3.63638,0
"GRMZM2G119517","M10",3.06529,7.41433,14.254,0.625961,1.20033,2.58237,1.97882,2.76117,3.14726,0.691962,0.83599,1.72774,10.1294,5.79264,3.07222,0,0,0,1.00046,0,0,6.49291
"GRMZM2G119521","M11",0,0,0,0,0,0.481863,1.79472,5.95268,4.31074,1.11138,0,0,0,0,0.640225,0,0,0,0,40.2983,1.87535,11.3162
"GRMZM2G119523","M11",0,0.308967,0.156015,0,0.146506,0,1.21508,5.86503,4.62238,0,0,0.222106,2.36963,3.00801,2.47521,0.44596,0.353966,0,0.345644,5.50193,0,1.64973
"GRMZM2G119689","M18",0.606794,4.17632,4.46225,3.50239,15.52,16.1985,3.28762,29.5229,26.1508,8944.43,11263,15016.3,0.71539,7.14401,6.52474,0.976326,0,0,0,242.313,0,555.123
"GRMZM2G119725","M6",17.9988,8.72765,13.5509,4.62342,5.25925,9.98943,3.26777,0.355273,4.47318,3.37985,8.73692,4.42287,5.69742,7.4528,6.03816,11.8574,10.4735,16.4559,0.453577,1.8382,27.6409,1.63233
"GRMZM2G119731","M9",0,2.49435,0,7.0771,0,0,0,0,2.44989,0,0,2.91,0,2.94079,8.40147,0,8.80734,0,0,0,0,0
"GRMZM2G119766","M5",0,4.84062,10.8,9.16132,25.3562,26.2805,0.962077,3.19956,7.6726,0,0,0.968757,7.84265,4.11901,9.03705,15.1083,6.51178,0,1.90134,0,60.448,93.7177
"GRMZM2G119769","M6",0,1.01229,1.17907,1.51428,1.38169,2.77338,1.38509,2.61335,2.45623,2.62221,1.42142,3.20816,0,0.675828,0,0,1.44046,0,3.13128,12.9238,51.0015,5.67513
"GRMZM2G119783","M6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621375,11.6428,2.82973
"GRMZM2G119802","M6",3.94536,5.48049,6.02073,2.91493,3.5173,2.91501,0,0,0.652204,1.30284,0.759295,0.407168,5.54151,4.14703,3.00037,2.66406,5.73523,6.34714,0.623191,1.35969,27.0634,3.83282
"GRMZM2G119850","M8",6.84491,4.01592,5.13419,6.52879,4.59432,2.3903,2.54087,2.54258,3.48664,0.737649,0.88821,0.501917,15.4318,12.19,16.2875,49.2879,52.6388,54.5868,1.45463,3.51898,12.2074,2.71906
"GRMZM2G119894","M5",0.156962,0,0,0,0,0,0.0446839,0.195262,0.0635834,0.327428,0.0834544,0.0802859,0,0.0717201,0.306032,2.17777,2.15491,2.05281,0,0.176168,3.21658,5.32446
"GRMZM2G120008","M15",8.6783,12.1365,19.4971,21.3359,8.67139,51.1058,29951.5,32209.6,32867.3,15.1117,21.1018,23.8039,31.5449,8.24041,31.4651,183.804,52.2552,95.0705,0,67.6809,244.425,5.40743
"GRMZM2G120016","M15",4.03053,0,4.77409,4.32607,0.813328,4.22039,11.0428,12.7599,10.1628,0,0,0.557573,0,0,0,0,0,1.32416,0,0,0,0
"GRMZM2G120035","M5",1.5772,0.656692,0.396423,1.97419,2.17415,1.66511,0.962154,0.225449,1.68635,1.51652,1.44749,2.39255,1.12913,0.939533,1.96869,11.5018,6.02626,3.64718,7.4134,0.907801,14.1407,10.112
"GRMZM2G120085","M15",0.69483,2.43768,4.21959,3.04415,1.38864,1.67341,61.3141,49.7269,90.309,4.39678,3.92422,7.2328,22.848,27.5902,38.337,20.3295,46.4774,28.7181,5.94917,0,1.57144,24.348
"GRMZM2G120136","M6",1.41291,2.31242,1.76516,0.580559,0.75364,0.264398,19.6178,9.31599,8.81309,1.85759,0.532452,0.242793,24.5949,20.3944,19.1701,10.8629,12.3664,13.6465,1.38969,1.09201,22.7143,8.64545
"GRMZM2G120182","M11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746085,0,0,0,0,115.286,1.16559,0
"GRMZM2G120200","M15",1.50992,1.14714,1.23715,1.24525,1.05484,0.651898,7.07157,0,1.78666,0,1.92198,0,7.44453,1.47994,0,0,0,0,0,0,0,3.13099
"GRMZM2G120202","M8",1.22582,2.81874,2.25271,3.07716,3.30207,3.80269,6.41573,2.61481,3.75074,2.43155,3.06017,4.02353,7.23491,7.17304,4.6289,15.2095,19.3081,15.8903,2.77567,0,0.485936,0.222678
"GRMZM2G120408","M18",7.71727,6.74221,6.73737,5.23103,2.64691,3.6353,1.30401,4.36133,3.41358,15.0746,21.632,21.6175,1.55077,2.42245,2.79342,4.1066,2.64266,3.74356,0,0,1.36999,0
"GRMZM2G120440","M2",0.737215,0.628446,0.289104,0,0.266207,5.12e-08,0.787635,1.10831,2.05242,1.26684,0.155437,0.318504,20.8526,14.1245,16.425,30.276,25.603,27.2109,1.99133,0,1.26863,0
"GRMZM2G120481","M8",0,1.41243,0,0,0,0.456936,1.09442,6.16378,0.822755,2.0814,0,0.572682,12.1376,6.16328,15.0118,82.2205,43.5706,56.1717,4.12341,0,2.92366,0
"GRMZM2G120539","M4",0,1.82673,0.883347,1.58176,2.92447,1.13498,0.219957,0,0,0.542706,0,2.90665,3.70973,2.47878,5.82464,3.71933,0,0,27.3027,2.19631,0,25.6416
"GRMZM2G120563","M6",23.2449,12.2533,13.1886,6.3816,7.98401,6.64525,7.90823,6.83205,3.91446,3.99162,6.55097,6.53141,10.1471,9.14147,5.00463,10.431,8.46051,6.76061,0.865403,0.750477,35.2526,12.9471
"GRMZM2G120657","M8",0,0,0,0.16995,0,0.465462,2.79647,1.14675,2.56367,0.886457,0.472048,0.951162,0.992588,1.53068,1.57581,14.7892,17.6939,14.0675,0.397621,2.35644,1.43262,1.01343
"GRMZM2G120850","M6",0,0,0,0,1.49928,0,3.66183,1.68554,3.41149,6.07947,0,2.03263,4.9962,0,0,0,3.55796,0,0,0,4.00448,0
"GRMZM2G120971","M11",0,2.55842,2.11805,0,0.903376,0,0,0,0,0,0,1.24437,0.954347,1.60953,2.98004,3.67178,1.65997,7.9354,5.25654,35.6606,0.885556,0.991085
"GRMZM2G121034","M5",1.6774,0.901406,0.346648,0,0.107866,0,1.73386,0.394687,0.626705,7.66873,7.88986,1.89783,1.0062,1.42372,0.404156,1.35229,2.93272,3.15453,5.95582,7.81983,19.0202,12.2713
"GRMZM2G121066","M6",0,0.34169,0.296092,0,0,0.250119,0.378875,1.18934,1.02913,0.475195,0.795033,0.411891,1.56217,1.36171,1.48762,0.724308,2.68224,2.09361,0.620411,0.791107,5.13898,0.353991
"GRMZM2G121111","M18",0,0,0,0,0.230994,0.314465,0,0.832777,0.55488,202.17,147.502,215.721,0,0.306804,0,0,0,0,0,0,0,2.10358
"GRMZM2G121137","M18",0.493336,0.977383,2.4836,3.66165,3.87494,5.25138,25.5477,49.6798,140.22,2522.66,2191.19,2299.81,0.367521,5.50504,0.822283,0,0.239851,0,0,18.5467,0.281091,4.18978
"GRMZM2G121189","M11",1.72795,0.767273,4.27358,1.34175,3.10781,3.54547,2.34855,0,0.737947,6.55646,0,1.72079,5.93286,2.48842,0,0,3.35912,0,62.2342,193.377,0,13.8096
"GRMZM2G121208","M6",0,0,0,0,0,0,0,0.279801,1.66124,0,0,0,1.56184,0.316131,0,11.2428,0,1.12309,11.3955,6.08979,23.5832,1.44108
"GRMZM2G121210","M2",6.28986,7.70955,4.08275,0.93422,1.63404,1.906,6.28124,4.08758,7.08885,3.36576,0.430288,1.46449,78.1336,62.9848,55.6957,100.089,95.0005,125.771,7.34737,0,11.5849,0.473285
"GRMZM2G121221","M8",50.3617,145.701,161.684,20.4188,25.5502,28.2881,47.8849,53.9682,49.9496,36.357,28.157,46.6589,330.22,353.681,479.911,1674.42,1270.77,1113.3,65.2041,38.1379,122.059,199.634
"GRMZM2G121293","M6",0,0,0,0.19195,3.18551,0.223339,0,0,0.58215,0,0,0.234335,1.12041,0,0.959474,3.78047,1.24578,2.93427,0.38241,1.46932,31.7752,11.7272
"GRMZM2G121308","M4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.95,0,0,0
"GRMZM2G121309","M8",3.14985,0.710474,2.77311,1.81895,0.35507,0.306289,1.88568,0.419688,0.274393,0.253931,0,0,1.12954,0.633357,4.1614,22.5989,26.4298,21.5962,0,0,1.36898,3.26483
"GRMZM2G121312","M6",0,0,0,0.769392,1.22858,5.64963,0.483581,0.357244,0.346085,0,1.72031,0,0,0,0,1.96724,2.54551,0.970553,0,0,3.75334,1.88176
"GRMZM2G121333","M11",0,0,0,0.327481,0,0,0.596391,3.94089,0.344611,0.490157,0,0.396728,3.03513,7.27672,10.8482,0,0,0,0.712784,9.29271,5.84208,0
"GRMZM2G121360","M6",0,0,0,0,0,0,0.14649,0,1.00144,0,0,0,0,0,0,0.363381,2.27634,2.07946,0,7.14242,19.3293,3.5336
"GRMZM2G121374","M6",0,0,0,0.558738,2.03908,0,0.853151,1.16016,0.571339,0,0,0,3.27099,0.680409,1.98968,1.10817,2.66366,1.56617,2.54823,0,3.1737,0
"GRMZM2G121427","M2",0.333776,1.94343,1.88254,0.0990963,0,0.42303,0.278501,0.334773,0.100793,1.61256,0.311165,0,4.72412,2.77105,2.52518,5.29116,4.20258,6.19933,0.20634,0,1.50172,0
"GRMZM2G121440","M11",3.45382,1.6235,0.887281,4.33969,1.25888,2.22349,1.70475,0,1.80837,1.19212,0,0,3.55697,0.725274,1.89337,1.64776,2.04549,2.35974,2.23451,12.4713,5.11896,2.90554
"GRMZM2G121458","M4",0,0,0,0,0,0.637792,1.10873,1.21292,0.842741,0,0,0.272044,0,0.0632234,0,1.76791,0.809396,1.57214,8.75557,4.901,0.619776,2.84454
"GRMZM2G121468","M16",2.25616,1.10252,6.13488,0,1.65628,1.44011,3.75505,0.000110585,0.00011846,0,4.83e-05,4.1e-05,2.79413,0,0.000163639,0,4.41524,2.8674,17.5488,30.1319,19.0063,27.4628
"GRMZM2G121495","M8",4.15788,4.41473,6.86129,3.76331,3.07186,4.6995,0.0741641,0,1.07198,0,0.147423,0.291444,0.624209,0.661623,1.70503,15.3501,23.9925,23.4801,0,0.167854,5.50241,11.85
"GRMZM2G121520","M3",0.828635,1.27457,0.291038,0.576366,0.525208,1.36946,0,0.624097,0,0.563392,0.798472,0,4.93078,4.8902,3.00833,2.67073,16.6121,5.21527,0.618085,0.423784,5.31043,11.1378
"GRMZM2G121546","M10",12.1221,9.98727,11.5416,9.95716,7.53186,1.94431,1.26607,0.667833,1.63702,0,0,0.272454,2.93987,2.13694,2.91586,0,0.478375,0,0,0,0,0
"GRMZM2G121565","M5",1.00624,0.387528,0.26924,0.0930001,0,0,7.22083,4.6979,7.308,0.174308,0,0.23536,19.2823,15.1131,11.581,0.976042,0.977251,1.61587,1.92508,0,23.1952,17.8441
"GRMZM2G121570","M18",7.24048,21.5155,18.7126,25.1772,28.3862,32.7369,22.6614,30.1339,44.5578,47.1847,52.4908,80.4951,1.65668,2.71112,9.97735,0,0,0,1.22195,0.966213,0,0
"GRMZM2G121573","M5",0.237878,0.0840474,0.265355,0,0,0,0.706542,0.992233,1.33698,0.328095,0,0,0.86585,0.8318,1.51947,7.65731,6.59451,8.37585,0.324311,0.177345,18.0931,12.2087
"GRMZM2G121621","M6",1.83935,2.93207,2.6035,3.7967,3.82209,7.58244,6.4618,2.9755,6.62103,0,0.891801,0,3.05625,2.29899,6.83094,1.83406,1.1321,0.63789,0,0.700734,18.3177,0
"GRMZM2G121638","M6",0,9.94203,0,0,0,9.26994,0,0,0,0,0,0,44.3039,0,0,55.0184,0,0,0,0,114.487,0
"GRMZM2G121649","M3",0.950154,1.44969,0.38545,0.277536,0.0459184,0.166855,0.578204,0.165549,0.257076,0.222935,0,1.75499,0.436881,0.441987,1.13986,4.13102,3.46528,2.59647,0.109728,1.52842,1.17505,20.2626
"GRMZM2G121700","M16",0,0,0,0,0,0.647147,0.640551,0,1.85761,0.983709,0.566861,0.592043,62.6827,23.7774,76.8803,3.07117,3.89768,2.86493,93.4404,572.269,63.9143,271.105
"GRMZM2G121715","M3",0.587809,0,0,0,0.236541,0.332791,0,0,0.278979,0,0,1.00355,0,0.315778,1.66464,5.12104,2.57408,0.770394,0,2.54346,3.56063,9.12336
"GRMZM2G121878","M15",0,0.322564,0.286412,0.433044,0,0.566152,6.90024,11.8174,10.4216,0,0,0,4.02396,1.45104,2.80828,0,0,0,0,0,5.52017,0.698502
"GRMZM2G121888","M8",0,0,0,0,0.611193,0,1.81072,2.19585,1.62985,0,0,0,0,0,0,13.8696,9.17993,9.1321,0,0.849163,0,0
"GRMZM2G121905","M5",0.539838,1.28111,0.248015,0.611862,1.21234,0.123375,3.80252,2.46466,2.02784,0.765114,3.03744,0.548435,7.26247,4.71802,4.91226,18.3923,15.8034,20.4662,9.40299,29.4533,28.5332,33.0542
"GRMZM2G121928","M3",0,0,0,1.6505,0,0,0,0,0.85296,11.1723,17.7663,28.4178,0,0,0,0,1.87036,0,0,0,0,25.089
"GRMZM2G121950","M17",0,0,8.71665,40.8898,0,0,0,9.12623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRMZM2G122013","M6",0.859097,1.95008,1.37724,0.176002,2.27681,0.667876,4.99454,3.98327,4.7096,1.01983,0.565953,0.0846901,3.01121,2.70925,0.657005,4.69057,6.35739,4.8001,0.191781,0.214179,10.9265,4.18415
"GRMZM2G122028","M16",0,1.08329,1.67593,0,0,0.802023,5.62391,3.9061,4.33714,0,0.814653,0,0,2.71349,2.24667,0,0,0,0,10.5349,2.57344,16.3173
"GRMZM2G122038","M5",0,0.161095,0,0.443525,0,0,1.03456,0.52338,2.62154,0,0,0.411554,0.42526,0,0.253754,2.92746,5.49777,1.85871,6.23866,0,10.1335,6.30272
"GRMZM2G122072","M3",0.654467,1.36697,1.28758,1.02809,0.907286,2.27517,0.951431,1.56735,0.647457,5.04074,7.65568,8.2362,1.3164,1.97969,0.879655,6.40034,4.26264,8.31385,11.6723,41.6039,9.27736,141.527
"GRMZM2G122108","M13",0.484173,0.389439,2.45646,2.20365,2.09343,1.04888,1.66326,1.0931,2.45672,7.18,1.14851,3.27571,0.890231,1.06984,1.89176,2.69528,4.83022,2.83305,1.74042,11.9045,15.3035,12.5047
"GRMZM2G122116","M8",3.38259,4.11794,1.67268,1.85106,2.15352,1.28808,3.66121,1.53882,2.11433,0.266258,3.05269,0.885355,5.76682,5.89299,5.41943,18.3595,12.6667,10.7703,0.828676,2.43049,5.21863,1.16927
"GRMZM2G122172","M10",18.285,19.8841,15.902,7.606,8.06559,10.2645,4.30709,1.43904,7.29819,0.503097,0,1.76191,9.84397,11.2252,19.7355,0,0,0,0,0,13.8367,0
"GRMZM2G122223","M7",4.64635,1.41764,7.43501,0.606492,3.83951,1.14514,1.79526,2.47923,2.75388,0.608628,0,0,5.22308,7.38118,7.35088,9.15345,10.3979,8.0158,3.28681,0,12.3013,0
"GRMZM2G122228","M17",0,6.87368,17.1953,6.68668,17.0748,23.2496,0,0,0.387782,0,0,0.887736,1.07967,0,4.37368,3.05822,3.1276,5.73362,1.65156,7.6177,6.87614,1.08339
"GRMZM2G122231","M4",12.7051,5.92782,12.7588,25.4002,24.4506,28.7071,25.923,15.535,27.3203,31.9402,27.688,38.2948,7.90068,3.8633,10.9454,16.1798,3.67985,8.69577,91.0783,11.452,3.30098,22.6523
"GRMZM2G122251","M16",3.50401,1.10228,1.56225,4.35787,1.5605,0.968416,0,0.515873,0,0.767856,1.22843,0.319187,2.94924,0,0,7.27877,1.84743,2.91537,2.69784,18.8289,11.9888,28.6421
"GRMZM2G122274","M17",20.2902,45.7827,37.6925,51.1417,44.1596,33.3908,6.93021,6.04508,11.3556,7.95112,12.5533,12.6632,9.89081,6.02192,5.13768,4.94574,2.08021,3.73687,6.14479,0.119174,0,0.426371
"GRMZM2G122280","M11",0,0,0,0,0,0.60219,0,0,0,0,0,0,0,0,0,1.01459,0,0,0,16.659,0,0
"GRMZM2G122284","M11",0,0,0,0.787434,1.96051,0,1.02165,0,0.203431,0,0.255996,0,1.81367,0.731748,4.77309,0.387383,0,1.60738,1.32115,28.9414,1.03066,3.82865
"GRMZM2G122302","M3",0,0,0,0,0,0,0,0,1.04345,0,0,0,0,0,0,0,0,0,0,13.897,2.54562,32.7162
"GRMZM2G122335","M18",1.23911,0.838924,1.67895,2.34623,0.377119,0.906292,1.37858,3.61349,1.42778,38.0891,32.8052,49.921,4.20056,4.64349,1.40035,3.67244,8.26036,6.70628,17.7709,13.5987,16.5777,14.7316
"GRMZM2G122337","M18",0,0,0,0,0,0,0,0,0,27.2793,18.1873,28.3971,0,0,0,0,0,1.28906,1.06945,0,0,0
"GRMZM2G122437","M18",89.3413,112.401,141.172,79.4139,142.329,209.014,11.8527,16.9419,36.747,471.302,521.427,700.619,5.0369,6.45108,8.50728,10.8305,13.1182,20.9309,9.26902,53.524,35.2767,32.1479
"GRMZM2G122520","M9",5.68457,11.6168,18.083,0,1.26096,0.834447,0.525208,0,2.90304,0,0,0.901457,12.1708,10.2565,13.9984,1.32615,15.2106,5.57463,0,2.30576,7.86802,0
"GRMZM2G122543","M3",0.96621,0.206448,0.377113,0.547053,0.681397,3.20984,2.91185,9.60555,5.82287,2.31171,3.80258,5.26273,0,0,0,1.08886,0,0,21.5625,18.7133,0,114.435
"GRMZM2G122577","M4",0,0,1.12297,1.07359,0,0,0,0,1.09137,0,1.1455,0,0,1.28104,0,0,2.37285,5.41365,337.28,49.3393,10.013,86.6038
"GRMZM2G122656","M9",23.752,26.9588,25.3161,15.4929,19.9622,17.8879,5.59402,7.25591,9.02376,5.97073,8.53541,8.49579,22.4299,36.9886,40.6067,57.2136,46.5719,48.5082,1.27826,0,5.71293,6.80654
"GRMZM2G122757","M10",144.55,61.6452,290.24,87.7251,167.345,206.097,23.8399,10.8649,20.6615,9.32511,4.28797,23.2174,32.4525,25.2564,57.7445,11.3033,10.8004,12.6487,63.8047,9.52372,0,3.05962
"GRMZM2G122762","M4",0,0.282542,0,0,0.232139,0.32559,0,0,1.41551,0,0,0,3.08921,2.4306,6.20167,0,0,0,6.91683,0.404703,0,0
"GRMZM2G122787","M4",2.66002,2.35466,1.43104,0.627727,2.94332,0.665067,0.82496,1.68832,0.670512,0,0.164275,0.751888,3.45305,6.79874,4.95004,6.45538,6.76786,4.5825,28.5829,3.16122,9.9293,15.472
"GRMZM2G122848","M11",0,0.630863,1.16862,0,0.493004,0.733156,1.61153,0.52652,3.8991,0,0,0,0,2.70153,2.95131,0,2.76805,1.6427,0,19.2959,0,0
"GRMZM2G122892","M3",0,0.157931,0,0,0.441689,0,0.893528,0,0.244465,3.30981,0.357198,0,6.6723,0.734091,0.467739,0.654855,6.7325,3.95984,3.69863,4.07046,7.8851,48.9651
"GRMZM2G122897","M2",0,0.520598,0,0,0.420019,0,4.82773,2.55194,4.34651,0,0,2.19647,26.8112,32.6966,34.7648,36.5556,24.7038,35.0092,0.694288,4.27401,9.12368,0.44672
