plant	genotype	day	volume.fluo.iap	side.area (px)	top.area (px)	side.height (px)
1121KN053	Perun	42.642048	8004180.756	61855.57143	81470	670.1428571
1121KN054	Perun	42.642765	8908114.661	65406.14286	89559	707.1428571
1121KN064	Sissy	42.650829	7875225.851	67493.57143	78110	839
1121KN065	Sissy	42.651649	7740513.687	64704.42857	81444	697.8571429
1121KN066	Sissy	42.652467	9352292.742	69392	96070	854.1428571
1121KN067	Sissy	42.653287	8349712.289	63783	75947	715.8571429
1121KN068	Sissy	42.654107	8360244.832	65780	85613	710.5714286
1121KN069	Sissy	42.654927	7645105.321	63067.57143	81209	865.7142857
1121KN070	Sissy	42.655744	8446156.527	65287.57143	91703	757.8571429
1121KN071	Sissy	42.656564	8476783.531	63916	79343	624.7142857
1121KN072	Sissy	42.657385	8830832.133	63812.57143	90625	777.8571429
1121KN082	Trumpf	42.665578	9699801.734	67341.42857	87493	816.5714286
1121KN083	Trumpf	42.6664	9354941.071	63207.71429	80612	697.1428571
1121KN084	Trumpf	42.66722	10694490.32	67345.14286	96267	621.8571429
1121KN085	Trumpf	42.66804	10768206.57	67914.14286	105070	630.2857143
1121KN086	Trumpf	42.668858	10063700.7	63343.71429	93799	588.4285714
1121KN087	Trumpf	42.669675	11481562.6	68869.28571	113664	700.8571429
1121KN088	Trumpf	42.670493	10271653.36	65916.42857	89183	559.7142857
1121KN089	Trumpf	42.671312	10203310.44	64784.42857	93998	550.1428571
1121KN090	Trumpf	42.672133	9460302.059	63706.57143	87301	501.8571429
1121KN100	Franken	42.680322	7854337.362	53922.57143	70662	570.5714286
1121KN101	Franken	42.681138	7298317.585	55970.42857	75062	512.7142857
1121KN102	Franken	42.681955	7504174.906	57230.57143	73068	476.4285714
1121KN103	Franken	42.682774	7307597.386	54453.85714	73560	447.8571429
1121KN104	Franken	42.683593	9492703.191	61733.71429	89603	575.8571429
1121KN136	Bavaria	43.340153	7554682.901	55087.14286	63912	595.2857143
1121KN137	Bavaria	43.340983	8643339.283	55756.57143	93259	639.1428571
1121KN138	Bavaria	43.341811	7606230.177	57858	59401	546.1428571
1121KN139	Bavaria	43.342638	7505559.107	56459.57143	61987	494
1121KN140	Bavaria	43.343467	10075786.74	64103.42857	81529	539.7142857
1121KN141	Bavaria	43.344296	7156299.245	57148.42857	57426	462
1121KN142	Bavaria	43.345126	8966152.886	58486	76427	545
1121KN143	Bavaria	43.345955	7783715.884	58614.57143	64496	477.7142857
1121KN144	Bavaria	43.346786	7733167.81	62129.57143	57831	544.8571429
1121KN154	BarkeCS	43.355068	9948608.38	62648.57143	90060	589.8571429
1121KN155	BarkeCS	43.355895	10543554.86	62331.85714	91886	599.2857143
1121KN156	BarkeCS	43.356719	8892994.811	56949.57143	78337	658.8571429
1121KN209	Eunova	43.357547	7560149.27	58102	68009	549.1428571
1121KN210	Eunova	43.358374	8267021.789	58680.14286	75983	638
1121KN211	Eunova	43.359201	7368001.543	57718.14286	69232	597.7142857
1121KN212	Eunova	43.360028	9281415.273	57510.57143	91147	737.2857143
1121KN213	Eunova	43.360853	8364269.639	57955	72815	614.2857143
1121KN214	Eunova	43.36168	10676094.43	64266.16667	97855	661.4285714
1121KN215	Eunova	43.362504	8701029.117	58907.57143	80176	572
1121KN216	Eunova	43.363329	8169949.908	57869.14286	76109	634.5714286
1121KN226	Streif	43.371579	12134759.41	67309.28571	109220	665.4285714
1121KN227	Streif	43.372404	12686702.68	67350.85714	101607	664.8571429
1121KN228	Streif	43.373227	10974093.98	67361.28571	86581	710.1428571
1121KN229	Streif	43.37405	15241273.37	77138.71429	126118	670.1428571
1121KN230	Streif	43.374872	14432084.4	73412.42857	112780	563.4285714
1121KN231	Streif	43.375694	12500720.07	73305.71429	92234	639.5714286
1121KN232	Streif	43.376515	11866819.9	73295.85714	89715	695.4285714
1121KN233	Streif	43.377342	11329896.56	67671.28571	86503	580.1428571
1121KN234	Streif	43.378164	9943658.058	64687.71429	83919	715.4285714
1121KN028	Isaria	43.384646	7562273.396	62203.71429	64335	569.1428571
1121KN029	Isaria	43.385343	7483352.013	62187.28571	63478	484.4285714
1121KN030	Isaria	43.386167	8543095.758	64297.42857	64382	794.8571429
1121KN031	Isaria	43.386989	8536077.43	64944.42857	60733	547
1121KN032	Isaria	43.387812	8528354.161	64838.71429	69008	477.7142857
1121KN033	Isaria	43.388633	8254024.777	61161.42857	60967	463.4285714
1121KN034	Isaria	43.389456	6739648.04	57697.14286	57969	477
1121KN035	Isaria	43.390281	6811900.082	57798.42857	52780	512
1121KN036	Isaria	43.391106	7661200.118	61434.28571	57814	508.8571429
1121KN046	Perun	43.398521	10145144.99	68357.42857	81036	590.8571429
1121KN049	Perun	43.399347	10419217.57	68313.85714	96911	717.7142857
1121KN047	Perun	43.400169	9062408.786	66852.71429	71736	719.7142857
1121KN048	Perun	43.401816	8943642.663	62558.42857	80614	661.8571429
1121KN050	Perun	43.402641	11507270.98	69804.14286	92991	599.7142857
1121KN051	Perun	43.403465	8403580.763	59070	79596	638.1428571
1121KN052	Perun	43.404288	8476246.372	65474.28571	82589	693
1121KN157	BarkeCS	43.405109	8567969.122	57905.57143	82026	606.7142857
1121KN158	BarkeCS	43.405931	10506120.53	63670.42857	89974	599.7142857
1121KN159	BarkeCS	43.406752	10331165.17	59301.57143	98192	629.2857143
1121KN160	BarkeCS	43.407577	10750802.25	62146.71429	98186	586.2857143
1121KN161	BarkeCS	43.408401	10610656.71	60987.42857	99333	645.4285714
1121KN162	BarkeCS	43.409225	10383885.47	59158.71429	101584	569.4285714
1121KN172	Beatrix	43.41745	11551292.12	67594.71429	108586	635.5714286
1121KN173	Beatrix	43.418275	12009676.14	69726.71429	103722	689.1428571
1121KN174	Beatrix	43.419098	11874681.71	67760.71429	98981	656.7142857
1121KN175	Beatrix	43.41992	11598272.15	67739.71429	94413	640.8571429
1121KN176	Beatrix	43.420743	11636789.98	64400	97994	736
1121KN177	Beatrix	43.421566	13833382.2	69631.42857	129092	632.2857143
1121KN178	Beatrix	43.422389	12378067.59	69077	101352	647.4285714
1121KN179	Beatrix	43.423211	12658442.91	71189.57143	98072	650.8571429
1121KN180	Beatrix	43.42403	12319646.54	69007.28571	112088	693.2857143
1121KN244	Ursa	43.440716	10113728.35	70007.85714	89004	691.8571429
1121KN245	Ursa	43.441538	8336521.133	65312.71429	75624	501
1121KN246	Ursa	43.442361	8935456.232	64326	74549	612.1428571
1121KN247	Ursa	43.443186	8144699.236	63866.14286	62834	622.7142857
1121KN248	Ursa	43.444006	8866961.061	63938.14286	78239	559.4285714
1121KN249	Ursa	43.444834	9325217.015	63584.42857	82325	510
1121KN250	Ursa	43.445654	9118642.143	64752.28571	77674	541.8571429
1121KN251	Ursa	43.446476	9459754.047	66132.14286	81545	595.5714286
1121KN252	Ursa	43.447295	9831563.138	65340.14286	86532	684.5714286
1121KN105	Franken	43.454688	6750081.539	54821.57143	65270	469
1121KN106	Franken	43.455508	11727853.65	71185.71429	104825	664.5714286
1121KN107	Franken	43.456332	9828629.702	65155.57143	98942	520.5714286
1121KN108	Franken	43.457152	8303969.607	59476.28571	74746	507.7142857
1121KN118	Intensiv	43.465356	8589999.008	68224.42857	79156	538.4285714
1121KN119	Intensiv	43.466175	9927292.201	66473.14286	90428	688.7142857
1121KN120	Intensiv	43.466994	NA	NA	NA	NA
1121KN121	Intensiv	43.467815	7946282.48	63254.42857	71076	535.5714286
1121KN122	Intensiv	43.468634	9510191.192	67222.14286	90980	563.7142857
1121KN123	Intensiv	43.469453	10009769.97	68015.28571	88216	570.4285714
1121KN124	Intensiv	43.470274	9523288.659	63931.85714	84608	531.5714286
1121KN125	Intensiv	43.471094	8604580.347	63666.57143	72165	519
1121KN126	Intensiv	43.471916	8569420.732	63233.57143	73345	637.1428571
1121KN190	Djamilia	43.486539	9383766.284	67718.71429	83580	680.4285714
1121KN191	Djamilia	43.487356	10554684.21	68678.14286	103350	579.2857143
1121KN192	Djamilia	43.488176	7979014.635	62315.57143	76884	553.5714286
1121KN193	Djamilia	43.488996	9776352.887	64486.28571	84985	589.1428571
1121KN194	Djamilia	43.489816	8312988.077	59959	77611	576.7142857
1121KN195	Djamilia	43.490635	7714915.576	57973	78869	631.1428571
1121KN196	Djamilia	43.491455	7514763.498	61513.71429	73352	599.1428571
1121KN197	Djamilia	43.492278	12101560.81	71154.14286	112711	711.8571429
1121KN198	Djamilia	43.493097	10082014.33	66251.28571	92907	718.1428571
1121KN208	Eunova	43.501282	7703820.242	59476.42857	75033	677.8571429
1121KN010	Apex	43.509476	8235418.906	60969.28571	77914	581.5714286
1121KN011	Apex	43.510295	5979965.356	53271.42857	64641	494.4285714
1121KN012	Apex	43.511114	9874743.733	65487.42857	92986	609
1121KN013	Apex	43.511932	6150198.323	50780.85714	59790	427.1428571
1121KN014	Apex	43.51275	6728072.923	53976.71429	63575	507.7142857
1121KN015	Apex	43.513569	7385643.916	57407.14286	73654	566
1121KN016	Apex	43.514387	6846833.038	53371	63667	426.2857143
1121KN017	Apex	43.515207	6082438.802	51100.42857	62363	438.8571429
1121KN018	Apex	43.516026	8530667.91	60680	78782	573.8571429
1121KN287	Wiebke	43.530382	8585096.393	57940.28571	91385	658.4285714
1121KN288	Wiebke	43.531098	9173309.942	58511.28571	93722	715.1428571
1121KN295	MorexDH	43.53671	12185484.94	68038	99117	772.4285714
1121KN296	MorexDH	43.537527	14495247.17	74422	113279	839.4285714
1121KN297	MorexDH	43.538346	14594181.31	72905.71429	121846	666.5714286
1121KN298	MorexDH	43.539166	11829312.75	65307.28571	93277	666.7142857
1121KN299	MorexDH	43.539987	10604193.76	63913.28571	83222	697.4285714
1121KN300	MorexDH	43.540806	13221142.18	65979.85714	113083	606.4285714
1121KN307	BarkeDH	43.546539	9880820.853	60674.28571	90011	527.2857143
1121KN308	BarkeDH	43.54736	10654382.91	59739	87856	516.5714286
1121KN309	BarkeDH	43.54818	11065858.28	64184.42857	105955	585
1121KN310	BarkeDH	43.549001	9532418.235	61731.57143	83814	450.7142857
1121KN311	BarkeDH	43.549818	9075634.552	60547.85714	82217	498.1428571
1121KN312	BarkeDH	43.550638	9186029.375	58536.28571	85115	514.2857143
1121KN053	Perun	43.551457	7596945.893	61394.28571	77029	675
1121KN054	Perun	43.552276	8482329.122	64834.85714	82137	705.4285714
1121KN064	Sissy	43.560473	7263945.746	63531.28571	70018	838.4285714
1121KN065	Sissy	43.561292	7468280.125	63652.71429	76916	696.7142857
1121KN066	Sissy	43.562112	8774005.866	68502.28571	88755	851.8571429
1121KN067	Sissy	43.562931	7765376.046	61651.71429	70000	715.4285714
1121KN068	Sissy	43.563751	7887747.753	65183.28571	79516	713.5714286
1121KN069	Sissy	43.56457	7262845.132	60894.71429	77242	857.8571429
1121KN070	Sissy	43.565389	8193443.386	64699.42857	88692	751
1121KN071	Sissy	43.56621	7892090.451	61130.14286	76208	630.7142857
1121KN072	Sissy	43.56703	8419361.996	62930.14286	86144	773.5714286
1121KN082	Trumpf	43.578103	9210748.125	65454.85714	83144	803.1428571
1121KN083	Trumpf	43.578922	8980054.131	61464	76778	709
1121KN084	Trumpf	43.579742	10251699.35	66941.28571	91730	609.7142857
1121KN085	Trumpf	43.580564	10576263.47	67173.57143	101937	623.4285714
1121KN086	Trumpf	43.581382	9597226.783	62894.71429	89170	580
1121KN087	Trumpf	43.582202	11178367.41	68367.42857	105539	709.7142857
1121KN088	Trumpf	43.58302	9150826.815	63162.14286	76919	560.7142857
1121KN089	Trumpf	43.583841	9564380.406	63787	84631	550.2857143
1121KN090	Trumpf	43.584661	8900405.718	62748	82299	501.4285714
1121KN100	Franken	43.592851	7250544.91	53127	63932	571.2857143
1121KN101	Franken	43.59367	6977792.052	54256.57143	74824	495.1428571
1121KN102	Franken	43.594489	6879946.767	56796.71429	64693	473.4285714
1121KN103	Franken	43.595308	6926114.812	53500.57143	69858	443.1428571
1121KN104	Franken	43.596126	8602020.153	58385.28571	82700	484.2857143
1121KN262	Victoriana	43.597766	11482634.37	63139.14286	106525	717
1121KN263	Victoriana	43.598583	11125829.09	65159.85714	92264	724.8571429
1121KN264	Victoriana	43.599401	10173789.57	61775.57143	90396	767.4285714
1121KN265	Victoriana	43.600219	11482463.97	65311.14286	100081	661.5714286
1121KN266	Victoriana	43.60104	10475302.25	61690.42857	95463	731.5714286
1121KN267	Victoriana	43.601858	9695412.385	58754.71429	84705	712.8571429
1121KN268	Victoriana	43.602677	12108180.17	67810.71429	100405	718.7142857
1121KN269	Victoriana	43.603492	11217392.15	64371.14286	95265	693.4285714
1121KN270	Victoriana	43.60431	12293506.24	71042.14286	93314	729
1121KN280	Wiebke	43.612491	7230322.243	54520.28571	63019	653
1121KN281	Wiebke	43.613306	8387356.209	58279.14286	89463	659.2857143
1121KN282	Wiebke	43.614123	8413755.38	56256.28571	83090	748.8571429
1121KN283	Wiebke	43.614942	9497294.864	60285.42857	103139	662.7142857
1121KN284	Wiebke	43.615762	8052074.591	57857	80553	734.8571429
1121KN285	Wiebke	43.616577	7556133.196	57638.85714	76295	838.4285714
1121KN286	Wiebke	43.617394	7227639.528	57121.71429	73506	732.8571429
1121KN209	Eunova	44.336226	6402163.22	54393.42857	61597	546.8571429
1121KN210	Eunova	44.336952	7168300.211	55644.42857	68353	648.5714286
1121KN211	Eunova	44.337656	6137307.384	52960.85714	60938	594.5714286
1121KN212	Eunova	44.338485	8344725.093	55001.42857	80739	744.2857143
1121KN213	Eunova	44.339313	7089816.288	53888.14286	63218	605.2857143
1121KN214	Eunova	44.340146	9453480.473	61364.14286	86429	672.5714286
1121KN215	Eunova	44.340975	7701811.278	56441.85714	72762	569.7142857
1121KN216	Eunova	44.341805	7475107.841	56123.28571	71282	632.1428571
1121KN226	Streif	44.350071	11618404.86	65801.28571	102004	654.1428571
1121KN227	Streif	44.350898	11570883.24	64861.57143	91597	681
1121KN228	Streif	44.351728	9927259.862	63265.28571	79242	719.8571429
1121KN229	Streif	44.352558	14245425.39	75019.14286	112955	681.7142857
1121KN230	Streif	44.353387	14587780.14	73053.71429	114354	581
1121KN231	Streif	44.354217	11318691.19	70673.42857	83560	636.1428571
1121KN232	Streif	44.355044	10785959.19	71256.28571	82284	708
1121KN233	Streif	44.355875	9782807.497	64274.71429	75644	586.8571429
1121KN234	Streif	44.3567	8864530.644	62090.85714	77282	712.7142857
1121KN244	Ursa	44.36495	9432376.054	69013.42857	79829	685.8571429
1121KN245	Ursa	44.365776	8004311.179	65100.28571	70508	533.1428571
1121KN246	Ursa	44.366602	8489829.733	63370.71429	69970	635.5714286
1121KN247	Ursa	44.367426	7465737.04	62320.57143	57801	631.2857143
1121KN248	Ursa	44.368249	8101946.483	62035.28571	71235	562.5714286
1121KN249	Ursa	44.369072	8227174.754	60345.57143	72702	510.5714286
1121KN250	Ursa	44.369895	8441943.397	63293.14286	70067	503.7142857
1121KN251	Ursa	44.370717	8761892.807	64465.42857	74172	627.5714286
1121KN252	Ursa	44.37154	8895912.416	64017.85714	75821	693.5714286
1121KN157	BarkeCS	44.384122	7655332.529	54978	72149	617.7142857
1121KN158	BarkeCS	44.384841	9060162.447	59813.14286	79012	594.1428571
1121KN159	BarkeCS	44.385538	9056526.043	55975.57143	88613	617.4285714
1121KN160	BarkeCS	44.38636	9790622.23	60771.28571	88858	587.5714286
1121KN161	BarkeCS	44.387184	8706083.986	57081.57143	79405	629.1428571
1121KN162	BarkeCS	44.388008	8797022.654	55493	85184	577.7142857
1121KN172	Beatrix	44.396237	11657877.63	67565.85714	112370	640
1121KN173	Beatrix	44.397059	10721341.46	66766.71429	93451	691.7142857
1121KN174	Beatrix	44.397882	10539435.62	65537.14286	90389	667.1428571
1121KN175	Beatrix	44.398704	10290001.82	65130.71429	83976	648.7142857
1121KN176	Beatrix	44.399527	10088761.86	61159	85527	747.1428571
1121KN177	Beatrix	44.400351	13510824.96	69253.71429	125716	672.2857143
1121KN178	Beatrix	44.401173	10975733.66	66764.57143	89952	653
1121KN179	Beatrix	44.401996	11510964.35	68447.71429	91673	660.5714286
1121KN180	Beatrix	44.40282	10917297.78	67732	91963	705.1428571
1121KN190	Djamilia	44.411049	8510722.32	65927.57143	75141	671.1428571
1121KN191	Djamilia	44.41187	10214258.65	67711.14286	93070	593.1428571
1121KN192	Djamilia	44.412691	7430169.434	60287.14286	70501	526.7142857
1121KN193	Djamilia	44.413512	9027602.764	62775.57143	76893	579.5714286
1121KN194	Djamilia	44.414337	7549291.543	58372.28571	69431	587
1121KN195	Djamilia	44.415158	6772262.473	55574.71429	70734	584.7142857
1121KN196	Djamilia	44.415979	6799168.611	57479.14286	61348	538.7142857
1121KN197	Djamilia	44.416799	12460148.41	73157.42857	111806	706
1121KN198	Djamilia	44.417621	9610034.354	64969.14286	84413	708
1121KN208	Eunova	44.425841	7495848.573	58256.14286	72577	686.1428571
1121KN105	Franken	44.433602	6159529.077	52699.85714	59230	455.5714286
1121KN106	Franken	44.434319	10401787.11	68182.42857	87333	555
1121KN107	Franken	44.435013	8765499.463	62699.28571	87045	527.8571429
1121KN108	Franken	44.435837	7259132.793	55703	64260	503.5714286
1121KN118	Intensiv	44.444045	8181709.892	67479.14286	72791	535.2857143
1121KN119	Intensiv	44.444864	8674711.486	62445.85714	77895	677.5714286
1121KN120	Intensiv	44.445682	NA	NA	NA	NA
1121KN121	Intensiv	44.446503	6766579.347	59709.42857	61706	522
1121KN122	Intensiv	44.447325	8124182.651	62638.28571	76218	541.8571429
1121KN123	Intensiv	44.448145	8600629.089	63720.71429	75571	562.4285714
1121KN124	Intensiv	44.448966	8653448.178	63486.85714	77982	518.5714286
1121KN125	Intensiv	44.449785	7532781.427	60525.14286	63762	488.7142857
1121KN126	Intensiv	44.450606	7515888.455	58940.57143	65402	612.4285714
1121KN136	Bavaria	44.458808	6863030.485	53287.57143	60727	583
1121KN137	Bavaria	44.459627	8429467.882	57233.28571	92414	587.5714286
1121KN138	Bavaria	44.46045	6907889.383	56025	58853	534.2857143
1121KN139	Bavaria	44.46127	6489700.619	53607.14286	55579	482.7142857
1121KN140	Bavaria	44.462089	8971851.487	61647.57143	71295	496.4285714
1121KN141	Bavaria	44.462908	6205227.055	53141.14286	54142	452.7142857
1121KN142	Bavaria	44.463726	7823054.223	56936.14286	70610	531.8571429
1121KN143	Bavaria	44.464546	6877695.892	54848.28571	63595	462.8571429
1121KN144	Bavaria	44.465365	6788803.775	58269.28571	55891	541
1121KN154	BarkeCS	44.473568	8518336.829	59006.28571	79015	566.8571429
1121KN155	BarkeCS	44.474388	8887106.32	59558.42857	80500	605.1428571
1121KN156	BarkeCS	44.475209	7664198.865	53632.71429	72509	626.2857143
1121KN010	Apex	44.488146	6989863.415	56637.14286	69461	556.4285714
1121KN011	Apex	44.488969	5366275.44	50601.14286	60624	458
1121KN012	Apex	44.489792	8779448.828	62308.14286	85366	595.5714286
1121KN013	Apex	44.490613	5450006.146	48642.42857	54664	428.2857143
1121KN014	Apex	44.491434	5782284.831	51078.42857	55067	481.7142857
1121KN015	Apex	44.492257	6219190.01	53301.42857	64081	475.5714286
1121KN016	Apex	44.493077	5851958.823	50158.28571	58100	426.5714286
1121KN017	Apex	44.493899	5328075.886	47983	55600	441
1121KN018	Apex	44.494719	7531946.386	56741.14286	70265	530.2857143
1121KN028	Isaria	44.502914	6425352.713	58307	56833	570.7142857
1121KN029	Isaria	44.503733	6138500.565	57808.57143	54959	488.4285714
1121KN030	Isaria	44.504555	7278146.002	57819.28571	59580	655.2857143
1121KN031	Isaria	44.505375	7166582.388	59841	59789	536.8571429
1121KN032	Isaria	44.506194	6829194.221	58867.71429	60066	471.2857143
1121KN033	Isaria	44.507014	6749729.254	56567.85714	55332	442.4285714
1121KN034	Isaria	44.507834	5657455.324	53661.14286	52674	471.1428571
1121KN035	Isaria	44.508653	5893887.997	54790.14286	49749	508.8571429
1121KN036	Isaria	44.509471	6328436.31	54851	50120	509.4285714
1121KN046	Perun	44.516842	7786908.326	62498.42857	68329	589.7142857
1121KN049	Perun	44.517663	8653208.776	64656.42857	85274	710.7142857
1121KN047	Perun	44.518483	7256941.282	60986.42857	62281	716.8571429
1121KN048	Perun	44.520123	6897476.783	56916.14286	66878	658.2857143
1121KN050	Perun	44.52094	8664344.127	62532	75242	560.8571429
1121KN051	Perun	44.521757	6315896.404	53551	66320	628
1121KN052	Perun	44.522576	6327536.738	60256.57143	68025	687.5714286
1121KN053	Perun	44.530246	6726521.233	57915.71429	70949	670.1428571
1121KN054	Perun	44.530962	7345777.931	60160	74749	701.7142857
1121KN064	Sissy	44.53904	6327841.276	60991.42857	61956	796
1121KN065	Sissy	44.539857	6290317.871	59395.57143	65823	697.5714286
