plant,day,group,fw_biomass,dw_biomass,height_above_bound,sv_area,tv_area,extent_x,extent_y,height_width_ratio,tiller_count
Dr4AE000593,30.43840278,66% FC,27.32144263,3.202256498,52.51063546,734849.5553,335921.5844,27.19674346,52.63018158,1.930769231,7.040235474
Dr4AE000593,32.43649306,66% FC,32.13031134,3.76893077,54.34824448,862923.424,396630.6439,28.26361348,54.4745623,1.922905028,8.114748757
Dr4AE000594,11.90708333,66% FC,0,0,3.671794784,4774.30376,2853.581807,3.001382815,3.671794784,1.223367698,2.561928153
Dr4AE000594,13.87328704,66% FC,0.272042053,0.014770971,5.487064115,14446.984,10161.16552,5.971823539,5.487064115,0.918825561,3.308519466
Dr4AE000594,15.67833333,66% FC,1.00351778,0.100967642,9.038140752,33928.26577,19214.48565,8.054088576,9.083558545,1.122180451,3.024135785
Dr4AE000594,19.67814815,66% FC,3.861113262,0.437705021,13.39824885,110034.1716,60940.67706,12.24766477,13.45880591,1.09394314,3.714238
Dr4AE000594,21.70774306,66% FC,6.629166536,0.763890798,16.32657896,183755.3134,110110.3803,15.63183092,16.32657896,1.044444444,4.431201074
Dr4AE000594,23.68559028,66% FC,10.20383899,1.185128106,19.09749349,278959.021,172813.1543,19.45613186,19.09749349,0.98156682,5.354801229
Dr4AE000594,26.6728588,66% FC,17.48410006,2.043029809,27.43583571,472853.1069,297703.8826,25.25411893,27.7048145,1.086390533,6.725974396
Dr4AE000594,28.67295139,66% FC,21.38992777,2.503290259,34.10053219,576876.4222,334547.9749,28.72095656,34.13041872,1.187304891,7.363790719
Dr4AE000594,30.67291667,66% FC,25.36128237,2.97127236,37.47771022,682644.9052,381876.9015,28.39220472,37.50759676,1.32,7.946435835
Dr4AE000594,32.66997685,66% FC,30.22758548,3.54471467,40.67433985,812248.4158,443323.1963,28.13729566,40.76907822,1.445566779,8.741453899
Dr4AE000596,13.13486111,66% FC,0,0,4.187496298,6209.80789,4977.70315,3.640852693,4.187496298,1.150141643,2.734093941
Dr4AE000596,14.86841435,66% FC,0.381088876,0.027620985,7.044482689,17351.21144,11254.6755,5.198271267,7.044482689,1.35515873,2.377222474
Dr4AE000596,16.68883102,66% FC,1.150208784,0.118253624,9.583154265,37835.06496,20606.91767,7.539353592,9.598293529,1.271084337,2.730389736
Dr4AE000596,19.05601852,66% FC,2.524097169,0.280151827,10.93054878,74425.62534,43369.76041,9.704268379,10.94568805,1.126365055,3.349294681
Dr4AE000596,20.68083333,66% FC,3.723900447,0.421535943,12.12655066,106379.8036,61175.83661,12.30822183,12.14168992,0.985239852,3.922056029
Dr4AE000596,22.68019676,66% FC,5.471221596,0.627439244,14.22598889,152915.9419,105437.9942,14.91337911,14.22598889,0.953907816,4.374824476
Dr4AE000596,25.67337963,66% FC,11.67697068,1.358721082,20.05386249,318192.7133,194205.1019,21.69762171,20.05386249,0.924242424,5.804190909
Dr4AE000596,27.67337963,66% FC,16.71224327,1.952074656,28.182999,452296.3623,258270.3248,23.99888462,28.182999,1.174346202,6.363708039
Dr4AE000596,29.67349537,66% FC,21.32491175,2.49562881,36.73054694,575144.8605,325648.3707,26.27026099,36.73054694,1.39817975,6.887823745
Dr4AE000596,31.67327546,66% FC,24.96989564,2.925151577,39.62954048,672221.1619,380569.6639,28.00367981,39.62954048,1.415154749,7.652059982
Dr4AE000596,33.6705787,66% FC,29.16604539,3.419623407,45.37967886,783976.5799,434112.5318,30.22153978,45.37967886,1.501567398,8.385456472
Dr4AE000598,11.88424769,66% FC,0,0,3.53771239,4979.155355,3995.105293,2.877614451,3.53771239,1.229390681,2.550433046
Dr4AE000598,13.85040509,66% FC,0.324265114,0.020924906,6.095591902,15837.83284,7464.875614,5.053874843,6.095591902,1.206122449,2.691016929
Dr4AE000598,15.65550926,66% FC,1.021896914,0.103133429,8.917026638,34417.75446,18627.01032,8.250899012,8.947305167,1.080733945,3.118916309
Dr4AE000598,19.6553588,66% FC,3.60324952,0.407318508,13.41338812,103166.5258,60210.14509,13.09546357,13.42852738,1.024277457,3.810063497
Dr4AE000598,21.68501157,66% FC,5.880504042,0.675668848,16.64237353,163816.2991,98474.63069,16.76869135,16.64237353,0.992467043,4.380392416
Dr4AE000598,23.6628588,66% FC,10.31865221,1.19865763,20.26306821,282016.8243,185016.9242,20.8309123,20.26306821,0.972740316,5.399368533
Dr4AE000598,26.65105324,66% FC,19.18425004,2.243374487,29.91641781,518132.9427,315865.7317,27.16685693,29.91641781,1.101210121,7.067330987
Dr4AE000598,28.65115741,66% FC,24.33221168,2.850007272,37.86623513,655237.8219,410614.0045,30.30494272,37.86623513,1.249506903,7.874512332
Dr4AE000598,30.65112269,66% FC,30.15345744,3.535979465,43.93320098,810274.175,477428.3703,31.56017703,43.93320098,1.392045455,8.842331073
Dr4AE000598,32.6491088,66% FC,35.06117043,4.11430149,47.3060257,940980.5484,557034.1271,31.76893315,47.3060257,1.489065606,9.708951338
Dr4AE000599,11.84357639,66% FC,0,0,2.702275936,2918.931009,2689.028887,2.031863967,2.702275936,1.329949239,2.313270403
Dr4AE000599,13.80986111,66% FC,0.129713424,0,6.074963842,10656.36725,7166.719881,3.847133299,6.074963842,1.579088472,1.831700509
Dr4AE000599,15.61489583,66% FC,0.55819257,0.04849078,6.358490981,22067.98719,13412.70743,6.222237603,6.38876951,1.02189781,3.14577558
Dr4AE000599,19.6469213,66% FC,2.261259159,0.24917915,7.569632121,67425.5006,41809.62198,10.73373835,7.599910649,0.705218618,4.213529964
Dr4AE000599,21.67657407,66% FC,3.607840941,0.407859559,11.96861398,103288.8084,64562.79266,11.36860431,11.96861398,1.052777778,3.748676694
Dr4AE000599,23.65450231,66% FC,6.007751608,0.690663627,14.6145138,167205.2641,123393.0323,16.55713833,14.6145138,0.88267148,4.648747044
Dr4AE000599,26.64289352,66% FC,12.14851156,1.414287184,19.60556452,330751.19,219686.1348,23.46092705,19.60556452,0.83566879,6.101781598
Dr4AE000599,28.64300926,66% FC,16.65467532,1.945290883,26.62889937,450763.164,280236.5335,25.91162262,26.6587859,1.027681661,6.67214638
Dr4AE000599,30.64297454,66% FC,20.94713052,2.451111291,35.56497222,565083.4705,333081.0601,26.12082834,35.56497222,1.361556064,6.884944263
Dr4AE000599,32.64116898,66% FC,25.63454856,3.003473888,40.13748909,689922.7621,416246.4811,27.75834218,40.13748909,1.44596132,7.730747678
Dr4AE000600,12.00663194,66% FC,0,0,1.866839483,1840.396893,2535.095212,1.495534392,1.866839483,1.248275862,2.483175778
Dr5AE000681,11.41157407,66% FC,0,0,2.093748149,3213.728519,3875.570711,3.630538663,2.093748149,0.576704545,3.96479688
Dr5AE000681,13.47121528,66% FC,0.188694402,0.004949333,6.466896993,12227.19869,7488.473937,4.94042051,6.466896993,1.308977035,2.436028354
Dr5AE000681,15.23099537,66% FC,0.808901349,0.078034156,8.659659146,28745.07597,16049.39015,7.736164027,8.67479841,1.119373777,2.987491386
Dr5AE000681,17.2241088,66% FC,2.178079146,0.239377266,17.47071093,65210.17996,28841.68308,10.26442116,17.4858502,1.702064897,2.012827326
Dr5AE000681,19.2241088,66% FC,4.663096297,0.532210232,17.4858502,131393.2638,64285.67457,14.42771882,17.50098946,1.211962225,3.632183609
Dr5AE000681,21.22407407,66% FC,8.602663806,0.996446561,27.25307088,236315.166,152692.7708,22.57931133,27.25307088,1.206993007,4.509231003
Dr5AE000681,23.22403935,66% FC,13.57267958,1.58211031,31.44063091,368680.8401,268003.9063,26.62889937,31.44063091,1.180695847,5.65953031
Dr5AE000681,26.22321759,66% FC,21.72506409,2.542782527,41.33307276,585802.0567,377552.1478,28.182999,41.33307276,1.46659597,6.826017826
Dr5AE000681,28.22320602,66% FC,25.75724012,3.01793179,49.79096111,693190.3877,451152.7985,34.78792241,49.79096111,1.431271478,7.789883856
Dr5AE000681,30.22321759,66% FC,29.92797179,3.509408368,52.09222402,804268.8499,459912.9256,36.55122775,52.09222402,1.425183974,8.720204161
Dr5AE000681,32.22299769,66% FC,32.27948913,3.786509794,53.2429635,866896.4535,546545.0031,35.11635552,53.2429635,1.51618705,9.037982892
Dr5AE000682,12.78300926,66% FC,0.1097532,0,6.683491629,10124.76965,6801.218166,4.538173328,6.683491629,1.472727273,2.060170559
Dr5AE000682,14.51212963,66% FC,0.548271512,0.047321689,8.663785445,21803.76114,16152.14435,6.755689841,8.663785445,1.282442748,2.573178351
Dr5AE000682,16.26990741,66% FC,1.300406005,0.135952777,13.1257421,41835.2447,23205.40661,9.053280016,13.15602063,1.449832776,2.372075335
Dr5AE000682,18.61608796,66% FC,4.14083385,0.470667131,17.47071093,117483.9275,48801.77521,14.7759219,17.51612873,1.182377049,3.582128398
Dr5AE000682,20.26201389,66% FC,6.321772181,0.727667627,17.4858502,175568.5263,102242.2102,22.02762947,17.65238211,0.793814433,4.912325203
Dr5AE000682,25.26,66% FC,17.83730535,2.084651313,39.00192332,482259.9695,330361.7365,33.71200728,39.12146944,1.156914894,6.649231129
Dr5AE000682,27.25994213,66% FC,23.33314838,2.732278238,44.6205912,628629.921,434037.509,34.07064566,44.6205912,1.309649123,7.523184005
Dr5AE000682,29.26003472,66% FC,27.22413372,3.190789672,50.00016683,732257.9417,487055.1796,34.69826281,50.00016683,1.440999139,8.091103671
Dr5AE000682,31.2600463,66% FC,30.56936634,3.584989926,52.86927383,821351.0135,478320.0622,35.59485875,54.39348693,1.485306465,8.729596285
Dr5AE000682,33.25819444,66% FC,35.3112232,4.143767562,54.34824448,947640.1659,566180.0291,36.37953378,54.91667469,1.493923611,9.753293164
Dr5AE000683,11.46572917,66% FC,0,0,2.145318301,2821.36102,3223.89395,2.413483088,2.145318301,0.888888889,3.278086672
Dr5AE000683,13.52538194,66% FC,0.102351184,0,5.518006206,9927.63289,8959.375551,4.682569752,5.518006206,1.178414097,2.702888512
Dr5AE000683,15.28483796,66% FC,0.727802261,0.068477487,8.811051788,26585.1763,18094.13503,7.115454193,8.826191053,1.238297872,2.709297869
Dr5AE000683,17.27796296,66% FC,2.143038353,0.23524808,14.01895869,64276.94387,38160.56829,12.11141139,14.04923722,1.1575,3.197349328
Dr5AE000683,19.27811343,66% FC,4.761156353,0.543765572,17.47071093,134004.8823,80452.27685,16.6380514,17.51612873,1.050045496,4.008230813
Dr5AE000683,21.2777662,66% FC,9.061945684,1.050568068,22.1687784,248547.1504,164007.8299,22.20035785,22.1687784,0.998577525,5.066498399
Dr5AE000683,23.27787037,66% FC,14.50242473,1.691670934,32.30734031,393442.6014,233374.134,25.73230343,32.36711338,1.255516841,5.700140578
Dr5AE000683,26.27447917,66% FC,22.20284307,2.599083722,38.10532738,598526.6716,358968.0196,30.03596394,38.13521391,1.268656716,7.36441626
Dr5AE000683,28.27452546,66% FC,24.94244264,2.921916532,46.14480429,671490.0103,433452.6669,33.80166688,46.68276186,1.365163572,7.755470689
Dr5AE000683,30.27458333,66% FC,27.65749315,3.241856494,49.07368436,743799.5377,449228.9757,34.13041872,49.61164192,1.437828371,8.193325534
Dr5AE000683,32.27207176,66% FC,30.58829845,3.587220875,50.93766318,821855.2294,526202.3869,35.02161716,51.56925231,1.454463481,8.801283898
Dr5AE000684,11.64364583,66% FC,0,0,2.413483088,2333.148026,2369.090087,1.40270812,2.413483088,1.720588235,1.453201227
Dr5AE000684,13.68518519,66% FC,0.024190397,0,5.095130964,7845.988528,5987.983656,3.774935087,5.095130964,1.349726776,2.310645706
Dr5AE000684,15.45600694,66% FC,0.516403023,0.043566325,9.643711322,20955.01253,13793.85765,5.450135127,9.67398985,1.769444444,1.499969623
Dr5AE000684,17.45612269,66% FC,1.503317632,0.159863764,15.12412498,47239.35921,27242.0667,8.826191053,15.16954277,1.7135506,1.839325844
Dr5AE000684,19.45607639,66% FC,3.429798668,0.386879162,17.47071093,98547.03559,53428.66749,14.92731454,17.51612873,1.170385396,3.452051071
Dr5AE000684,21.45581019,66% FC,7.078351567,0.816822499,26.58990229,195718.39,122576.4328,20.17927264,26.62148175,1.317683881,3.931752338
Dr5AE000684,23.47912037,66% FC,11.19201251,1.301573896,31.47051744,305276.8962,282885.6375,29.01982187,31.64983662,1.084449022,5.346822848
Dr5AE000684,26.4525,66% FC,17.88664546,2.090465523,41.48250542,483574.0372,373817.0459,33.53268809,42.49864748,1.237076649,6.484579589
Dr5AE000684,28.45255787,66% FC,20.79096302,2.432708604,49.58175539,560924.2852,438023.6698,34.81780894,50.77721664,1.424034335,6.71382383
Dr5AE000684,30.45248843,66% FC,23.66567652,2.77146316,52.3612028,637486.0925,499078.1101,38.46396576,53.34745833,1.361305361,7.483202922
Dr5AE000684,32.45052083,66% FC,27.4921814,3.222376254,53.90613209,739396.8148,541414.3751,35.62162683,53.93771154,1.513297872,7.991752665
Dr5AE000685,11.66649306,66% FC,0,0,4.60005751,5831.41786,6686.584774,3.805877178,4.60005751,1.208672087,2.60282839
Dr5AE000685,13.70800926,66% FC,0.393786809,0.029117302,8.220282142,17689.39356,15864.88015,6.198732205,8.220282142,1.326123128,2.443582481
Dr5AE000685,15.47881944,66% FC,1.590851911,0.170178752,14.51855441,49570.64635,31108.10474,9.234951187,14.5639722,1.572131148,2.168183737
Dr5AE000685,17.47894676,66% FC,3.781425213,0.428314628,17.47071093,107911.8519,68734.15686,14.50341514,17.60696431,1.204592902,3.454469872
Dr5AE000685,19.47886574,66% FC,7.507607602,0.867405779,17.47071093,207150.7007,117536.3117,24.05629088,17.8643318,0.72624292,5.320983046
Dr5AE000685,21.47859954,66% FC,14.076152,1.641439205,27.41096816,382089.7446,199372.6979,29.08467935,27.50570653,0.942453855,6.291813348
Dr5AE000685,23.5018287,66% FC,18.23861388,2.131941275,37.95589472,492947.9586,314313.2068,31.67972316,37.95589472,1.198113208,6.647268093
Dr5AE000685,26.47409722,66% FC,24.35412568,2.852589605,45.15854876,655821.4542,401796.1627,33.95109953,45.15854876,1.330105634,7.702874106
Dr5AE000685,28.47435185,66% FC,27.58693814,3.233542333,51.94279136,741920.4567,443825.9194,35.95349713,51.94279136,1.44472153,8.162721721
Dr5AE000685,30.47416667,66% FC,30.77441685,3.609152958,52.80950077,826812.0925,476357.7629,38.52373882,52.86927383,1.370830101,9.025304729
Dr5AE000685,32.4712963,66% FC,33.12912009,3.886629809,54.37982393,889524.5457,522109.158,34.92687879,54.79035687,1.556962025,9.135516542
Dr5AE000686,12.93564815,66% FC,0.110465456,0,6.198732205,10143.73907,6628.31507,4.455661086,6.198732205,1.391203704,2.238808246
Dr5AE000686,14.62318287,66% FC,0.681555505,0.063027796,10.43779865,25353.49347,11923.05261,6.683491629,10.43779865,1.561728395,1.991037337
Dr5AE000686,16.41487269,66% FC,1.859483731,0.201834169,14.3520225,56725.07675,26279.54582,8.795912524,14.38230103,1.631669535,2.096897628
Dr5AE000686,18.76858796,66% FC,4.662789859,0.532174122,17.47071093,131385.1024,60741.9587,16.94083669,17.50098946,1.031277927,4.027691777
Dr5AE000686,20.4144213,66% FC,7.424049887,0.857559387,17.47071093,204925.3208,125327.8935,21.13441288,17.59182505,0.826647564,5.082793948
Dr5AE000686,22.45295139,66% FC,12.76567972,1.487013918,32.87518441,347188.1356,234253.321,27.40594918,32.90507094,1.199563795,5.440792319
Dr5AE000686,25.41232639,66% FC,18.06822244,2.111862448,38.25476004,488409.9494,354924.1441,29.55777943,38.25476004,1.294236603,6.399360426
Dr5AE000686,27.41230324,66% FC,21.68655998,2.538245225,45.21832183,584776.5826,380634.112,30.12562353,45.21832183,1.500992063,6.742248151
Dr5AE000686,29.41232639,66% FC,23.88618783,2.797448083,49.85073417,643358.9367,396331.5441,33.20393625,49.85073417,1.501350135,7.225082706
Dr5AE000686,31.42956019,66% FC,27.10294795,3.176509213,51.64392605,729030.4197,423939.3631,30.60380803,51.64392605,1.6875,7.524790324
Dr5AE000686,33.4112963,66% FC,30.60091951,3.588708133,52.16926198,822191.3641,440251.7755,29.08467935,52.48505655,1.793702497,8.061356432
Dr5AE000687,11.58701389,66% FC,0,0,2.640391755,2425.272248,1978.08403,1.289253786,2.640391755,2.048,0.737152992
Dr5AE000687,13.62871528,66% FC,0.008980822,0,4.9713626,7440.91424,5523.187459,3.578968511,4.9713626,1.389048991,2.221212803
Dr5AE000687,15.39957176,66% FC,0.483079707,0.039639525,9.159254866,20067.51772,10939.82481,5.298742484,9.17439413,1.728571429,1.582127097
Dr5AE000687,17.39959491,66% FC,1.488466095,0.158113668,14.42771882,46843.82047,22733.60829,8.341734597,14.45799735,1.729582577,1.800961419
Dr5AE000687,19.39958333,66% FC,3.312775107,0.373089174,17.47071093,95430.36491,39568.86843,11.30903039,17.50098946,1.544846051,2.606508051
Dr5AE000687,21.39943287,66% FC,7.032417147,0.811409614,24.53723763,194495.0256,97610.98873,18.66345874,24.53723763,1.314720812,3.928140126
Dr5AE000687,23.42275463,66% FC,11.50493905,1.338448977,32.4866595,313611.0212,194839.0015,23.7896789,32.4866595,1.365577889,4.800143326
Dr5AE000687,26.39909722,66% FC,17.75069799,2.074445553,36.99952572,479953.369,324573.9156,26.50935324,36.99952572,1.395715896,6.107377769
Dr5AE000687,28.39912037,66% FC,21.24387029,2.486078931,45.93559858,572986.4954,354585.5513,28.0933394,46.11491776,1.635106383,6.351297714
Dr5AE000687,30.39907407,66% FC,24.26337752,2.841895895,49.52198233,653404.5722,398903.6952,30.9624464,49.52198233,1.599420849,7.09330499
Dr5AE000687,32.3983912,66% FC,27.70153515,3.247046378,51.63241123,744972.5016,476957.7129,32.05314825,51.63241123,1.610837438,7.82423676
Dr5AE000688,12.83869213,66% FC,0,0,4.94042051,5442.771636,5270.322353,3.022010875,4.94042051,1.634812287,1.666663195
Dr5AE000688,14.56795139,66% FC,0.330982137,0.021716436,8.570959172,16016.72628,10567.9643,5.713972781,8.570959172,1.5,2.049102092
Dr5AE000688,16.32546296,66% FC,1.012753669,0.102055994,11.79348684,34174.2438,21345.85558,8.235759747,11.8540439,1.431985294,2.347904835
Dr5AE000688,18.67157407,66% FC,2.918097631,0.326580611,15.75997408,84918.97972,53184.39764,14.44285809,15.82053113,1.091194969,3.512919644
Dr5AE000688,20.31762731,66% FC,4.486360148,0.511383748,16.88027963,126686.2768,88018.18901,16.62291214,16.94083669,1.015482696,4.023482071
Dr5AE000688,22.31712963,66% FC,8.434424635,0.976621355,22.71376377,231834.4778,191332.8344,19.78488371,22.71376377,1.148036254,4.601316436
Dr5AE000688,25.31206019,66% FC,17.67664749,2.065719486,28.48186431,477981.1933,362454.9484,27.58526837,28.63129697,1.032502709,6.886286231
Dr5AE000688,27.3121412,66% FC,23.68331528,2.7735417,37.44782369,637955.8628,465087.047,35.02701466,37.47771022,1.069112628,8.126784109
Dr5AE000688,29.31225694,66% FC,28.22408433,3.308623267,47.1011733,758889.4744,555726.0343,35.02701466,48.56561333,1.344709898,8.521764442
Dr5AE000688,31.31219907,66% FC,32.70435462,3.836575694,52.3612028,878211.8314,602256.5744,35.80406447,53.94518896,1.462437396,9.249070556
Dr5AE000688,33.3084375,66% FC,37.6492665,4.419281216,54.41140339,1009908.918,688398.8315,33.22158814,55.9272173,1.6378327,9.952281312
Dr5AE000689,12.97371528,66% FC,0,0,5.569576357,6735.324387,5532.989839,3.18703536,5.569576357,1.747572816,1.430464932
Dr5AE000689,14.66128472,66% FC,0.365330625,0.025764042,8.540017081,16931.52434,11483.12542,6.126533993,8.540017081,1.393939394,2.288854566
Dr5AE000689,18.80658565,66% FC,3.74992627,0.424602811,17.47071093,107072.9453,61646.15571,14.21576912,17.50098946,1.228966986,3.394181753
Dr5AE000689,20.4524537,66% FC,6.161989875,0.708838974,17.47071093,171313.0684,102285.2943,21.90651536,17.50098946,0.797512094,4.869099503
Dr5AE000689,22.49090278,66% FC,11.01608208,1.280842357,27.22663,300591.3677,205667.2381,23.28160787,27.37606265,1.16944801,5.122052229
Dr5AE000689,25.44849537,66% FC,18.93838302,2.214401662,41.48250542,511584.8038,314509.4367,26.68867243,41.48250542,1.55431131,6.021290754
Dr5AE000689,27.44846065,66% FC,23.8768038,2.796342274,47.90810964,643109.0132,415356.2277,30.06585047,47.90810964,1.593439364,7.021406811
Dr5AE000689,29.44846065,66% FC,26.70946393,3.130141286,52.48074893,718550.8195,442732.2261,30.9624464,52.98881996,1.694980695,7.421899814
Dr5AE000689,31.46577546,66% FC,30.64575613,3.593991654,52.86927383,823385.491,461513.5462,29.70721209,53.64632365,1.779678068,8.101918327
Dr5AE000689,33.44570602,66% FC,35.23449963,4.134726502,54.44298285,945596.7988,542250.2909,32.77947575,55.48510491,1.66088632,9.370889821
Dr5AE000691,11.92150463,66% FC,0,0,2.568193543,3321.282413,4046.477026,3.156093269,2.568193543,0.81372549,3.44677035
Dr5AE000691,13.88767361,66% FC,0.124298229,0,5.487064115,10512.14519,10313.55623,5.3117256,5.487064115,1.033009709,3.026050443
Dr5AE000691,15.69267361,66% FC,0.781514373,0.074806891,8.447709447,28015.68278,22294.39986,8.508266504,8.477987975,0.992882562,3.258399585
Dr5AE000691,19.69255787,66% FC,3.719795607,0.421052231,17.47071093,106270.48,93982.58682,16.59263361,17.66752137,1.052919708,3.772980739
Dr5AE000691,21.72208333,66% FC,7.937892397,0.918110287,19.38978623,218610.4102,161476.835,20.27401101,19.67400134,0.956386293,4.911729858
Dr5AE000691,23.69986111,66% FC,11.99874349,1.396638602,23.3114944,326762.4396,275414.4717,25.55298424,23.52070012,0.912280702,5.901125119
Dr5AE000691,26.68560185,66% FC,18.4311882,2.15463412,40.7951152,498076.7611,400483.1537,32.30734031,40.7951152,1.262719704,6.548163988
Dr5AE000691,28.68576389,66% FC,22.6811867,2.655451456,46.89196758,611266.3249,441259.5398,33.02461706,46.89196758,1.419909502,7.138446121
Dr5AE000691,30.68563657,66% FC,25.64240001,3.004399098,50.23925908,690131.8684,507624.6929,35.26610691,50.23925908,1.424576271,7.779292616
Dr5AE000691,32.68270833,66% FC,29.38749043,3.445718361,52.29557981,789874.292,540197.0802,36.44269269,52.29557981,1.435008666,8.579862505
Dr5AE000694,11.89353009,66% FC,0,0,3.001382815,3183.504513,3504.078652,2.258772634,3.001382815,1.328767123,2.31804258
Dr5AE000694,13.85972222,66% FC,0.275726022,0.015205088,7.487985992,14545.09857,7293.243197,5.383923812,7.487985992,1.390804598,2.276016828
Dr5AE000694,15.66481481,66% FC,1.260483589,0.131248343,11.68751199,40771.99707,15926.14633,7.206289779,11.74806905,1.621848739,1.986700048
Dr5AE000694,19.6646412,66% FC,5.517693968,0.632915521,17.04681154,154153.6335,88970.21508,18.21253488,17.4858502,0.93599335,4.424262545
Dr5AE000694,21.69425926,66% FC,9.302150916,1.078873712,23.02142372,254944.4998,165985.5541,22.35825514,23.11616209,1.029661017,5.051259153
Dr5AE000694,23.67210648,66% FC,13.45880744,1.568691684,28.00367981,365648.1009,273190.5325,27.10708387,28.03356634,1.033076075,5.957680705
Dr5AE000694,26.65993056,66% FC,20.69655805,2.421583977,43.27569729,558410.0118,401596.0852,28.69107003,43.27569729,1.508333333,6.508510207
Dr5AE000694,28.6600463,66% FC,23.9234013,2.801833297,47.1011733,644350.0373,425170.6097,28.54163737,47.1011733,1.65026178,6.907249526
Dr5AE000694,30.66,66% FC,26.82220675,3.143426834,51.28528767,721553.4821,477059.9582,33.83155341,51.28528767,1.51590106,7.838750301
Dr5AE000694,32.65782407,66% FC,30.38985178,3.563836035,53.14822513,816570.0295,556367.3133,36.25321596,53.14822513,1.466027875,8.732334518
Dr5AE000696,11.95243056,66% FC,0,0,3.073581027,3806.772524,3078.038162,2.753846088,3.073581027,1.116104869,2.788773368
Dr5AE000698,12.01170139,66% FC,0,0,2.733218027,3468.318117,4022.969466,2.702275936,2.733218027,1.011450382,3.015101348
Dr5AE000699,13.14925926,66% FC,0,0,4.032785844,4785.73987,3473.31007,3.444886117,4.032785844,1.170658683,2.677419403
Dr5AE000699,14.88280093,66% FC,0.229575885,0.009766783,8.560645142,13315.989,8309.423283,4.919792449,8.560645142,1.740041929,1.501278207
Dr5AE000699,16.70322917,66% FC,0.98068461,0.098276995,13.86756605,33320.15342,18738.96664,8.190341955,13.91298384,1.693160813,1.769057519
Dr5AE000699,19.07037037,66% FC,2.620824578,0.291550128,17.47071093,77001.75172,40126.87414,12.47475373,17.53126799,1.400485437,2.77042461
Dr5AE000699,20.69520833,66% FC,4.729187065,0.539998329,17.47071093,133153.4491,75116.29976,16.71374772,17.53126799,1.045289855,4.011613538
Dr5AE000699,22.69466435,66% FC,8.071808431,0.933890874,28.24277206,222176.9755,148550.863,23.40115399,28.27265859,1.206896552,4.392726307
Dr5AE000699,25.68771991,66% FC,15.93006135,1.859902797,28.84050268,431464.6301,297482.643,26.30014753,29.16925453,1.096590909,6.361965697
Dr5AE000699,27.68766204,66% FC,20.33991106,2.379556905,38.01566779,548911.4867,387446.3685,28.00367981,38.52373882,1.357524013,6.760266143
Dr5AE000699,29.68778935,66% FC,23.9912137,2.80982427,50.05993989,646156.0747,472532.2413,34.07064566,50.38869174,1.469298246,7.318345897
Dr5AE000699,31.68753472,66% FC,26.4917759,3.104489055,52.8393873,712753.1673,479921.6446,38.22487351,53.34745833,1.382329945,8.058530286
Dr5AE000699,33.68466435,66% FC,30.00146597,3.518068879,54.37982393,806226.2093,581472.3707,39.50589997,55.10615143,1.376498801,8.842950237
Dr5AE000700,11.83850694,66% FC,0,0,2.681647876,2896.603365,3436.278855,2.361912937,2.681647876,1.135371179,2.739079497
Dr5AE000700,13.80480324,66% FC,0.170894804,0.002851838,6.704119689,11753.14469,10701.65788,4.909478419,6.704119689,1.365546218,2.308266887
Dr5AE000700,15.60982639,66% FC,1.014235973,0.102230668,10.17358557,34213.72176,19969.43607,8.947305167,10.21900336,1.137055838,2.993925363
Dr5AE000700,19.641875,66% FC,4.015871416,0.455941631,14.9878716,114155.822,78301.29768,15.32093541,15.04842866,0.97826087,4.001529088
Dr5AE000700,21.67153935,66% FC,8.219482237,0.951292669,23.84248959,226109.9496,147664.5172,21.28455362,23.84248959,1.120178042,4.615048898
Dr5AE000700,23.64946759,66% FC,13.25324606,1.54446845,27.82436062,360173.4157,244035.96,25.37366506,27.82436062,1.096584217,5.773445629
Dr5AE000700,26.63813657,66% FC,21.49519564,2.515694963,36.64088735,579680.0052,350987.0407,28.12322593,36.64088735,1.302869288,7.133927995
Dr5AE000700,28.63820602,66% FC,24.80630696,2.905874382,44.32172589,667864.3293,405688.0563,31.052106,44.50104507,1.427333975,7.589428548
Dr5AE000700,30.63821759,66% FC,27.92137536,3.272952219,49.0139113,750827.4724,425255.2579,32.72575175,49.91050724,1.497716895,8.120228598
Dr5AE000700,32.6366088,66% FC,31.67081132,3.714783557,51.34819612,850685.6298,496909.3555,33.06369086,52.95874839,1.553008596,8.823542584
Dr6AE000781,11.61571759,66% FC,0,0,5.136387085,5569.748765,3726.175175,3.207663421,5.136387085,1.601286174,1.741110789
Dr6AE000781,13.65722222,66% FC,0.361541011,0.025317476,10.34497238,16830.59613,10618.06536,6.209046235,10.34497238,1.666112957,1.692146651
Dr6AE000781,15.4280787,66% FC,1.114099023,0.113998471,15.95678451,36873.35919,25528.0079,11.20305554,16.0022023,1.424324324,2.386959313
Dr6AE000781,17.4281713,66% FC,2.803326031,0.313055993,17.47071093,81862.28516,48346.63994,14.06437648,17.50098946,1.24219591,3.157096318
Dr6AE000781,19.42822917,66% FC,4.582382038,0.522698911,17.47071093,129243.6132,94222.11172,17.50098946,17.50098946,0.998269896,4.082278114
Dr6AE000781,21.42802083,66% FC,11.79080552,1.372135313,40.48486311,321224.4592,185927.9041,23.27405937,40.48486311,1.739484396,4.044394436
Dr6AE000781,23.45131944,66% FC,17.34296315,2.026398317,49.04379783,469094.2289,325593.5417,27.43583571,49.04379783,1.787581699,5.15981245
