plant,group,day,fw_biomass,dw_biomass,height_above_bound,sv_area,tv_area,extent_x,extent_y,height_width_ratio,tiller_count
Dp2AA01069,B100,13.8605787,0.220595999,0.008708598,7.879919143,13076.82907,9649.535731,4.692883783,7.879919143,1.679120879,1.632679459
Dp2AA01094,B100,13.86142361,0.333647135,0.022030478,5.796485024,16087.70278,11449.81548,6.497839084,5.796485024,0.892063492,3.380654895
Dp1AB000028,A10,13.86226852,0.458537407,0.036747474,8.416248718,19413.88638,9868.092506,7.199193143,8.416248718,1.169054441,2.801692231
Dr2AC000352,R70,13.86311343,0.516833392,0.043617039,7.261077325,20966.4745,13717.43277,7.292019416,7.261077325,0.995756719,3.193913381
Dr2AD000367,R70,13.86395833,0.614814679,0.055163096,9.179486959,23575.99519,13276.41643,7.023854628,9.179486959,1.306901615,2.534260523
Dp1AE000081,A10,13.86480324,0.326534793,0.021192364,8.302794385,15898.28085,10039.45263,6.508153114,8.302794385,1.275752773,2.539072966
Dp1AA01034,A10,13.86564815,0.175376227,0.003379927,6.270930417,11872.49774,7886.831779,6.848516114,6.270930417,0.915662651,3.294190772
Dr6AA000717,R133,13.86649306,0.10059951,0,8.663785445,9880.980821,4018.340564,4.063727935,8.663785445,2.131979695,0.614844227
Dr8AB000923,R187,13.86733796,0.317367472,0.020112092,7.952117355,15654.12898,14402.32871,7.292019416,7.952117355,1.090523338,2.942583702
Dr7AE000893,R161,13.86818287,0,0,5.342667691,6967.314053,5970.557202,4.435033025,5.342667691,1.204651163,2.621008708
Dp2AA01089,B100,13.86902778,0.293174604,0.017261218,8.426562748,15009.804,10448.61125,5.548948297,8.426562748,1.518587361,2.000095926
Dr8AA000905,R187,13.86987269,0.149124971,0.000286494,6.446268932,11173.35205,8066.723609,5.67271666,6.446268932,1.136363636,2.80523424
Dp2AB000136.,B100,13.87075231,0.125719334,0,6.518467144,10549.99327,8548.855497,4.713511843,6.518467144,1.382932166,2.260271054
Dr1AC000258,R20,13.87159722,0.349964286,0.023953281,8.85975202,16522.27497,9924.637718,7.962431385,8.85975202,1.112694301,2.901211254
Dr8AD000962,R187,13.87244213,0.160783487,0.001660327,6.198732205,11483.85152,9598.527049,6.116219963,6.198732205,1.013490725,3.076805508
Dr4AE000594,R102,13.87328704,0.272042053,0.014770971,5.487064115,14446.984,10161.16552,5.971823539,5.487064115,0.918825561,3.308519466
Dp1AA01023,A10,13.87413194,0.640537705,0.058194283,11.32480526,24261.07265,13440.24324,8.168711991,11.32480526,1.386363636,2.365948383
Dp1AA01024,A10,13.87497685,0.513984366,0.043281311,10.16963387,20890.59681,10748.673,7.230135234,10.16963387,1.406562054,2.293903111
Dr6AB000727,R133,13.87582176,0.659393761,0.060416269,12.52123277,24763.26311,14367.74809,6.920714326,12.52123277,1.80923994,1.444283076
Dr3AC000460,R98,13.87666667,0.167445982,0.002445431,8.405934688,11661.29275,5652.433658,4.342206753,8.405934688,1.935866983,1.058894605
Dr2AD000374,R70,13.87751157,0.390188039,0.028693225,7.003226568,17593.54806,11159.73763,6.838202083,7.003226568,1.02413273,3.103944517
Dr1AE000185,R20,13.87834491,0.027083726,0,6.600979387,7923.046128,4661.848675,3.826505238,6.600979387,1.725067385,1.489541566
Dr7AA000806,R161,13.87920139,0.186104378,0.004644126,6.281244447,12158.21897,13214.24392,6.848516114,6.281244447,0.917168675,3.293252337
Dr4AB000534,R102,13.8800463,0.365385152,0.025770467,6.343128629,16932.97655,7904.984335,5.703658751,6.343128629,1.112115732,2.905868414
Dr1AC000259,R20,13.88087963,0.082258051,0,8.436876778,9392.495538,6616.606671,4.94042051,8.436876778,1.707724426,1.539641671
Dr3AD000479,R98,13.88172454,0.194157308,0.005593078,8.766925748,12372.69142,7721.098942,5.126073055,8.766925748,1.710261569,1.558689648
Dr6AE000798,R133,13.88256944,0.572460972,0.05017216,12.51091874,22447.99536,12818.24591,6.239988326,12.51091874,2.004958678,0.996678981
Dp2AA01088,B100,13.88341435,0.10909547,0,7.157937022,10107.25243,8282.648263,4.548487359,7.157937022,1.573696145,1.838972891
Dr3AA000414,R98,13.88425926,0.560819496,0.048800336,11.9849032,22137.9497,12890.49308,7.302333446,11.9849032,1.641242938,1.790409173
Dp1AB000040,A10,13.88513889,0.334611578,0.022144127,8.065571688,16113.38864,8441.573891,7.126994931,8.065571688,1.131693198,2.856241105
Dr6AC000752,R133,13.8859838,0,0,6.776317901,6985.012795,4289.902802,2.774474148,6.776317901,2.442379182,-0.088626487
Dr7AD000879,R161,13.8868287,0.158769402,0.001422988,5.641774569,11430.21071,10965.41452,5.961509508,5.641774569,0.946366782,3.223318399
Dr5AE000691,R128,13.88767361,0.124298229,0,5.487064115,10512.14519,10313.55623,5.3117256,5.487064115,1.033009709,3.026050443
Dp1AA01030,A10,13.88851852,0.532523485,0.04546595,11.27323511,21384.34634,8858.810391,6.961970447,11.27323511,1.619259259,1.832317188
Dr1AA000204,R20,13.88936343,0.741759929,0.07012225,11.53108587,26956.90875,14465.31808,9.313569353,11.53108587,1.238095238,2.712810286
Dr2AB000337,R70,13.89020833,0.367630975,0.026035114,7.869605112,16992.78922,10674.88286,5.487064115,7.869605112,1.434210526,2.20119398
Dp2AC000159,B100,13.89105324,0.35437755,0.024473338,8.591587233,16639.81277,9313.622682,5.641774569,8.591587233,1.52285192,2.004215757
Dp1AD000075,A10,13.89189815,0,0,4.342206753,5909.201563,3006.426329,3.259233572,4.342206753,1.332278481,2.332856711
Dp1AE000086,A10,13.89273148,0.196699621,0.005892663,7.199193143,12440.40046,7717.922245,6.167790114,7.199193143,1.16722408,2.74813083
Dr5AA000603,R128,14.47178241,0.193997135,0.005574204,6.37407072,12368.42557,6885.627551,4.270008541,6.38438475,1.492753623,2.034848682
Dr8AB000935,R187,14.47251157,0.248479652,0.011994391,6.858830144,13819.45014,11110.18115,7.054796719,6.858830144,0.972222222,3.18643663
Dr7AC000857,R161,14.47335648,0.366247357,0.025872069,8.12745587,16955.93953,15044.65691,6.745375811,8.12745587,1.204892966,2.702939033
Dr6AD000766,R133,14.47420139,0.080601799,0,7.78709287,9348.384827,5860.825001,3.950273602,7.78709287,1.971279373,0.962271702
Dr3AE000499,R98,14.4750463,0.03927047,0,6.796945962,8247.61383,4859.893062,3.640852693,6.796945962,1.866855524,1.181801543
Dr8AA000917,R187,14.47673611,0.210385853,0.00750544,6.198732205,12804.90378,8092.591001,6.497839084,6.198732205,0.953968254,3.218024941
Dp1AB000032,A10,14.47758102,0.593705984,0.05267566,7.013540598,23013.81053,15219.2845,9.499221898,7.013540598,0.738327904,3.774408638
Dr1AC000256,R20,14.47842593,0.843997715,0.082169891,12.51091874,29679.79215,15123.71129,7.106366871,12.51091874,1.760522496,1.591528818
Dr5AD000662,R128,14.47927083,0.496808418,0.041257308,9.798328777,20433.1524,14442.3551,6.064649811,9.798328777,1.615646259,1.832374749
Dp1AE000096,A10,14.48011574,0.672797135,0.061995715,10.75753359,25120.23313,13992.62552,8.818495899,10.75753359,1.219883041,2.737520172
Dr7AA000812,R161,14.48180556,0.007021265,0,3.774935087,7388.725641,9758.814119,5.476750085,3.774935087,0.689265537,3.752831087
Dr1AB000232,R20,14.48265046,1.00153592,0.100734101,12.5315468,33875.48319,22795.43528,10.11806372,12.5315468,1.23853211,2.768969164
Dr5AC000659,R128,14.48349537,0.213309853,0.007850003,6.910400295,12882.77825,12328.21766,6.095591902,6.910400295,1.133671743,2.825239584
Dp2AD000179,B100,14.48434028,0.006373759,0,4.476289146,7371.480713,9472.276022,4.569115419,4.476289146,0.979683973,3.116870163
Dr4AE000582,R102,14.48518519,0.287275483,0.016566069,6.405012811,14852.69363,6988.007967,5.6520886,6.405012811,1.133211679,2.842509174
Dr2AB000326,R70,14.486875,0.449424612,0.035673628,6.446268932,19171.18671,17053.50952,7.487985992,6.446268932,0.860881543,3.474377399
Dr3AC000441,R98,14.48771991,0.542355352,0.046624532,11.3041772,21646.19696,10541.09852,6.188418175,11.3041772,1.826666667,1.380397909
Dr7AD000866,R161,14.48856481,0.136733752,0,6.301872508,10843.33858,9625.66512,5.239527388,6.301872508,1.202755906,2.657156012
Dr8AE000994,R187,14.48940972,0.577354754,0.050748841,11.04632644,22578.33071,12063.19034,7.622068385,11.04632644,1.449255751,2.214365848
Dr2AA000316,R70,14.49108796,0.418538577,0.032034036,6.931028356,18348.60363,14569.78604,6.900086265,6.931028356,1.004484305,3.153194442
Dr4AB000521,R102,14.49193287,0.231559298,0.010000507,6.343128629,13368.81294,6488.631151,4.60005751,6.343128629,1.378923767,2.292317093
Dr6AC000756,R133,14.49277778,0.527875073,0.044918184,11.76830856,21260.5459,12475.70718,6.73506178,11.76830856,1.747320061,1.55092924
Dr2AD000377,R70,14.49362269,0.565812108,0.049388662,6.879458204,22270.91717,13488.80133,7.261077325,6.879458204,0.947443182,3.310455763
Dr7AE000883,R161,14.49446759,0.164573101,0.002106893,6.528781174,11584.77973,12159.30813,5.868683236,6.528781174,1.112478032,2.860923929
Dr4AA000506,R102,14.49615741,0.061156172,0,4.166868238,8830.492404,7952.362506,4.723825873,4.166868238,0.88209607,3.342565868
Dr5AD000661,R128,14.49701389,0.675635937,0.062330238,9.602362201,25195.83852,10589.74737,6.147162054,9.602362201,1.562080537,1.988964888
Dr8AE000991,R187,14.4978588,0.550142463,0.04754216,10.03555147,21853.58991,18200.29725,8.663785445,10.03555147,1.158333333,2.845304789
Dr3AA000418,R98,14.49945602,0.453895811,0.036200511,10.56156702,19290.26747,13566.49427,7.487985992,10.56156702,1.41046832,2.272139754
Dr1AB000236,R20,14.50030093,0.699150628,0.065101195,12.40777844,25822.10171,12643.4368,8.158397961,12.40777844,1.520859671,2.084380535
Dr8AC000941,R187,14.50114583,0.263283683,0.01373889,7.921175264,14213.72366,11934.67025,6.394698781,7.921175264,1.238709677,2.606265487
Dp2AD000177,B100,14.50199074,0.454618292,0.036285648,7.43641584,19309.50918,15421.14092,6.332814599,7.43641584,1.174267101,2.789418385
Dp1AE000092,A10,14.50283565,0.73732281,0.069599383,11.46920168,26838.73561,15341.99578,8.581273202,11.46920168,1.336538462,2.496311117
Dp1AA01017,A10,14.50368056,0.85664453,0.083660185,10.88130196,30016.61283,16596.3374,9.220743081,10.88130196,1.180089485,2.865062336
Dr6AA000706,R133,14.50452546,0.558604344,0.048539304,12.51091874,22078.95389,11074.6929,7.374531658,12.51091874,1.696503497,1.668939158
Dr4AB000527,R102,14.50538194,0.451196734,0.035882454,6.301872508,19218.38335,7810.13723,5.590204418,6.301872508,1.127306273,2.891478335
Dp2AC000151,B100,14.50622685,0.538667975,0.046190014,7.962431385,21547.99163,13217.32986,6.332814599,7.962431385,1.25732899,2.626048905
Dp1AD000071,A10,14.50707176,0.181984196,0.004158606,5.889311296,12048.48677,9020.912716,6.518467144,5.889311296,0.903481013,3.322313115
Dr3AE000496,R98,14.50790509,0.676866199,0.062475211,12.28401008,25228.60389,15133.87672,8.282166324,12.28401008,1.483188045,2.161956199
Dp2AA01091,B100,14.50876157,0.181657035,0.004120053,6.755689841,12039.77355,11937.66542,4.744453934,6.755689841,1.423913043,2.182849521
Dp2AB000121,B100,14.50960648,0.528481684,0.044989667,9.004148444,21276.70168,13176.66813,6.01307966,9.004148444,1.497427101,2.098157984
Dr6AC000757,R133,14.51045139,0.481203524,0.039418436,11.95396111,20017.54963,12010.91098,6.198732205,11.95396111,1.928452579,1.144111019
Dr6AD000775,R133,14.51128472,0.564731795,0.049261359,12.52123277,22242.14537,10658.72708,6.631921477,12.52123277,1.888024883,1.250984977
Dr5AE000682,R128,14.51212963,0.548271512,0.047321689,8.663785445,21803.76114,16152.14435,6.755689841,8.663785445,1.282442748,2.573178351
Dr7AB000832,R161,14.51469907,0,0,3.919331511,6693.028932,7180.697349,4.826966176,3.919331511,0.811965812,3.478457832
Dp1AC000056,A10,14.51554398,0.515442958,0.043453191,9.57142011,20929.44328,9471.096106,7.106366871,9.57142011,1.346879536,2.424887867
Dr8AD000970,R187,14.51638889,0.391149074,0.028806473,7.952117355,17619.14317,12107.30105,7.199193143,7.952117355,1.104584527,2.928021177
Dp2AE000181,B100,14.5172338,0.301813697,0.018279244,8.034629597,15239.88765,11886.47521,5.3117256,8.034629597,1.512621359,2.015056829
Dr7AA000802,R161,14.51891204,0.302123818,0.018315789,6.38438475,15248.14706,11031.94364,7.168251053,6.38438475,0.890647482,3.376824157
Dr2AB000331,R70,14.51976852,0,0,4.991990661,6974.756601,3988.207321,3.341745814,4.991990661,1.49382716,1.987971681
Dr1AC000242,R20,14.52060185,1.152694487,0.118546538,12.50060471,37901.2663,15240.2507,9.757072656,12.50060471,1.281183932,2.708825018
Dr2AD000376,R70,14.52144676,0.497871691,0.041382603,7.941803324,20461.47039,20420.89943,8.075885718,7.941803324,0.98339719,3.216803338
Dr3AB000426,R98,14.52304398,0.589670999,0.05220018,11.66516826,22906.3474,12517.73035,7.292019416,11.66516826,1.599717115,1.887665842
Dr5AC000657,R128,14.52388889,0.495544077,0.041108319,9.117602778,20399.47941,16104.04008,6.662863568,9.117602778,1.368421053,2.373351574
Dr8AD000968,R187,14.52474537,0.516553942,0.043584109,9.272313232,20959.03195,13426.90111,7.41578778,9.272313232,1.250347705,2.636471089
Dr7AE000898,R161,14.52559028,0.205338714,0.006910689,6.281244447,12670.48411,13054.86448,6.270930417,6.281244447,1.001644737,3.112536234
Dr3AA000417,R98,14.52728009,0.640029924,0.058134446,11.2010369,24247.549,12682.01098,7.250763295,11.2010369,1.544807966,2.018951581
Dr1AB000231,R20,14.5281713,1.006480821,0.101316805,12.52123277,34007.17998,22872.49288,8.4781329,12.52123277,1.476885645,2.248224478
Dr4AC000546,R102,14.5290162,0.404716028,0.030405195,6.580351326,17980.46979,8255.964005,5.497378145,6.580351326,1.196998124,2.728681228
Dr6AD000769,R133,14.52986111,0.624067198,0.056253408,12.52123277,23822.41614,11422.94969,6.044021751,12.52123277,2.071672355,0.861967808
Dr6AE000790,R133,14.53070602,0.785173501,0.07523808,12.51091874,28113.1358,13034.0798,6.343128629,12.51091874,1.972357724,1.114820645
Dr5AA000601,R128,14.53155093,0.086719027,0,4.847594237,9511.304017,6519.581259,4.754767964,4.847594237,1.019522777,3.047315332
Dr6AB000722,R133,14.53239583,0.115539858,0,8.787553808,10278.88485,5926.08344,3.867761359,8.787553808,2.272,0.311579974
Dr3AC000442,R98,14.53324074,0.323051893,0.020781941,10.73690553,15805.52129,9943.788665,5.817113084,10.73690553,1.845744681,1.290413166
Dr1AD000163,R20,14.53408565,0.903605753,0.089194068,12.52123277,31267.32394,17523.66072,7.43641584,12.52123277,1.683772538,1.772664598
Dp2AE000197,B100,14.53494213,0.56340952,0.049105543,9.241371141,22206.92941,10820.92017,5.734600842,9.241371141,1.611510791,1.856071775
Dp1AA01031,A10,14.53663194,0.708263423,0.066175042,10.36560044,26064.80138,15873.95643,9.086660687,10.36560044,1.140749149,2.918567247
Dp1AB000031,A10,14.53747685,0.168942062,0.002621728,7.848977052,11701.13761,6084.918305,4.569115419,7.848977052,1.717832957,1.536569546
Dr6AC000750,R133,14.53832176,0.664894154,0.061064433,12.51091874,24909.75424,9713.977305,5.920253387,12.51091874,2.113240418,0.779938432
Dp2AD000171,B100,14.53917824,0.422420205,0.032491444,8.777239778,18451.98244,9688.836015,5.270469479,8.777239778,1.665362035,1.707175788
Dp1AE000091,A10,14.54002315,0.663162928,0.060860426,8.921636202,24863.64675,16747.54819,8.921636202,8.921636202,1,3.216796049
Dp1AA000004,A10,14.54086806,0.054077909,0,5.744914872,8641.978109,5697.905811,4.527859298,5.744914872,1.268792711,2.494407363
Dr7AA000805,R161,14.54171296,0.286273553,0.016448003,6.982598507,14826.00937,11312.58215,6.38438475,6.982598507,1.093699515,2.928793611
Dr7AB000835,R161,14.54259259,0.44020958,0.034587734,8.220282142,18925.76415,16138.98375,7.292019416,8.220282142,1.127298444,2.889079798
Dr7AC000850,R161,14.5434375,0.421414867,0.032372976,7.735522719,18425.20742,17295.48309,7.487985992,7.735522719,1.033057851,3.09127023
Dr7AD000870,R161,14.54427083,0.393101816,0.029036583,6.931028356,17671.15024,18037.83187,7.44672987,6.931028356,0.930747922,3.309034273
Dr3AE000489,R98,14.54512731,0.629887936,0.05693932,12.52123277,23977.43896,13085.17925,8.1377699,12.52123277,1.538656527,2.030189186
Dr4AA000512,R102,14.54597222,0.32458546,0.020962655,6.745375811,15846.36454,9667.597525,5.074502903,6.745375811,1.329268293,2.421481842
Dr4AB000526,R102,14.54681713,0.358385272,0.024945605,7.240449265,16746.5498,8267.85393,5.270469479,7.240449265,1.373776908,2.331469645
Dr4AD000564,R102,14.54766204,0.321450167,0.020593194,6.250302357,15762.86279,10643.93275,5.363295752,6.250302357,1.165384615,2.779586132
Dr3AE000487,R98,14.54851852,0.781114661,0.074759789,12.52123277,28005.03733,15223.64111,7.622068385,12.52123277,1.642760487,1.835521701
Dr8AA000902,R187,14.55015046,0.680727379,0.06293021,7.653010476,25331.43812,14952.89574,8.797867839,7.653010476,0.869871043,3.505551615
Dp1AB000026,A10,14.55099537,0.717185374,0.067226399,11.01538435,26302.41834,16455.3828,7.952117355,11.01538435,1.385214008,2.385317333
Dr3AC000452,R98,14.55184028,0.890066062,0.087598558,12.56248889,30906.72341,11476.04592,7.498300022,12.56248889,1.675378267,1.788065447
Dp2AD000161,B100,14.55268519,0.382336177,0.027767966,8.787553808,17384.43062,12993.5996,5.518006206,8.787553808,1.592523364,1.857829838
Dr7AE000895,R161,14.55353009,0.204953618,0.006865309,5.528320236,12660.22791,11647.95062,6.961970447,5.528320236,0.794074074,3.566889934
Dr7AA000817,R161,14.55438657,0.128578584,0,4.569115419,10626.14325,10826.81975,5.920253387,4.569115419,0.771777003,3.598913228
Dr5AB000628,R128,14.55523148,0.70931988,0.066299534,9.138230838,26092.93784,11827.38864,7.147622992,9.138230838,1.278499278,2.617220566
Dr6AC000759,R133,14.55607639,0.716827541,0.067184232,12.52123277,26292.88825,13703.45531,7.642696446,12.52123277,1.638326586,1.831094516
Dp1AD000076,A10,14.5569213,0.502336074,0.041908684,9.664246383,20580.36963,11935.94093,8.075885718,9.664246383,1.196679438,2.750842045
Dr6AE000800,R133,14.5577662,0.783602447,0.075052948,12.54186083,28071.29416,13429.80552,6.992912538,12.54186083,1.793510324,1.506029212
Dp2AA01108,B100,14.55861111,0.216543975,0.00823111,7.219821204,12968.91213,8524.531072,4.96104857,7.219821204,1.455301455,2.121800653
Dr3AB000432,R98,14.56030093,0.664836219,0.061057606,12.5315468,24908.21127,15234.16959,7.910861234,12.5315468,1.584093872,1.938396211
Dr1AC000247,R20,14.56114583,0.552272417,0.047793153,10.15931984,21910.31665,11515.80002,7.384845689,10.15931984,1.375698324,2.369891813
Dr6AD000778,R133,14.56199074,0.480003934,0.039277077,12.45934859,19985.60113,7181.514214,5.600518448,12.45934859,2.224677716,0.49531599
Dp1AE000097,A10,14.56283565,0.794794077,0.076371763,10.15931984,28369.35913,18100.82124,10.02523744,10.15931984,1.013374486,3.216455957
Dp1AA000001,A10,14.56369213,0.585227063,0.051676509,9.818956837,22787.99273,11480.31177,7.384845689,9.818956837,1.329608939,2.478041707
Dr3AA000406,R98,14.56457176,0.766535553,0.073041795,12.5315468,27616.75416,12032.24024,6.972284477,12.5315468,1.797337278,1.493898398
Dr6AB000728,R133,14.56541667,0.333374501,0.021998351,9.788014747,16080.44175,8884.133207,6.116219963,9.788014747,1.600337268,1.829957812
Dp1AC000051,A10,14.56626157,0.641485109,0.058305924,11.14946675,24286.30471,13440.42477,7.879919143,11.14946675,1.414921466,2.303634488
Dr7AD000880,R161,14.56710648,0.213926688,0.00792269,6.343128629,12899.20631,10716.99679,7.611754355,6.343128629,0.833333333,3.48291175
Dr5AE000688,R128,14.56795139,0.330982137,0.021716436,8.570959172,16016.72628,10567.9643,5.713972781,8.570959172,1.5,2.049102092
Dr2AA000311,R70,14.56880787,0.15453335,0.000923814,6.35344266,11317.39258,7711.024274,5.198271267,6.35344266,1.222222222,2.618451525
